request_id,architecture,concurrency,trial,warmup,timestamp,start_time,end_time,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,success,http_status,fallback_triggered,region,target_region,local_or_remote,workload_hash
req_0001,edgesync_remote,2,trial2,False,1787682065.605,2026-08-25 23:51:05,2026-08-25 23:51:05,12.612,0.44,4.998,0.44,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0002,edgesync_remote,2,trial2,False,1787682065.605,2026-08-25 23:51:05,2026-08-25 23:51:05,11.24,0.263,4.025,0.263,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0003,edgesync_remote,2,trial2,False,1787682065.614,2026-08-25 23:51:05,2026-08-25 23:51:05,9.692,0.184,4.052,0.184,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0004,edgesync_remote,2,trial2,False,1787682065.614,2026-08-25 23:51:05,2026-08-25 23:51:05,8.804,0.324,3.467,0.324,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0005,edgesync_remote,2,trial2,False,1787682065.624,2026-08-25 23:51:05,2026-08-25 23:51:05,10.322,0.486,4.147,0.486,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0006,edgesync_remote,2,trial2,False,1787682065.624,2026-08-25 23:51:05,2026-08-25 23:51:05,9.725,0.291,5.001,0.291,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0007,edgesync_remote,2,trial2,False,1787682065.632,2026-08-25 23:51:05,2026-08-25 23:51:05,7.815,0.292,3.626,0.292,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0008,edgesync_remote,2,trial2,False,1787682065.633,2026-08-25 23:51:05,2026-08-25 23:51:05,8.042,0.185,3.809,0.185,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0009,edgesync_remote,2,trial2,False,1787682065.642,2026-08-25 23:51:05,2026-08-25 23:51:05,9.45,0.802,4.096,0.802,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0010,edgesync_remote,2,trial2,False,1787682065.642,2026-08-25 23:51:05,2026-08-25 23:51:05,9.781,0.263,4.289,0.263,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0011,edgesync_remote,2,trial2,False,1787682065.65,2026-08-25 23:51:05,2026-08-25 23:51:05,8.325,0.303,3.482,0.303,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0012,edgesync_remote,2,trial2,False,1787682065.652,2026-08-25 23:51:05,2026-08-25 23:51:05,9.149,0.169,4.137,0.169,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0013,edgesync_remote,2,trial2,False,1787682065.661,2026-08-25 23:51:05,2026-08-25 23:51:05,10.641,0.384,3.673,0.384,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0014,edgesync_remote,2,trial2,False,1787682065.662,2026-08-25 23:51:05,2026-08-25 23:51:05,9.713,0.175,4.867,0.175,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0015,edgesync_remote,2,trial2,False,1787682065.671,2026-08-25 23:51:05,2026-08-25 23:51:05,9.477,0.361,4.222,0.361,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0016,edgesync_remote,2,trial2,False,1787682065.671,2026-08-25 23:51:05,2026-08-25 23:51:05,9.456,0.177,4.711,0.177,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0017,edgesync_remote,2,trial2,False,1787682065.679,2026-08-25 23:51:05,2026-08-25 23:51:05,8.478,0.346,3.261,0.346,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0018,edgesync_remote,2,trial2,False,1787682065.68,2026-08-25 23:51:05,2026-08-25 23:51:05,8.164,0.194,3.887,0.194,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0019,edgesync_remote,2,trial2,False,1787682065.689,2026-08-25 23:51:05,2026-08-25 23:51:05,9.824,0.186,5.019,0.186,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0020,edgesync_remote,2,trial2,False,1787682065.691,2026-08-25 23:51:05,2026-08-25 23:51:05,10.807,0.36,4.151,0.36,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0021,edgesync_remote,2,trial2,False,1787682065.699,2026-08-25 23:51:05,2026-08-25 23:51:05,9.932,0.185,5.619,0.185,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0022,edgesync_remote,2,trial2,False,1787682065.699,2026-08-25 23:51:05,2026-08-25 23:51:05,8.802,0.288,3.624,0.288,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0023,edgesync_remote,2,trial2,False,1787682065.709,2026-08-25 23:51:05,2026-08-25 23:51:05,9.986,0.277,3.389,0.277,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0024,edgesync_remote,2,trial2,False,1787682065.71,2026-08-25 23:51:05,2026-08-25 23:51:05,10.666,0.336,4.875,0.336,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0025,edgesync_remote,2,trial2,False,1787682065.717,2026-08-25 23:51:05,2026-08-25 23:51:05,8.057,0.272,2.74,0.272,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
