request_id,architecture,concurrency,trial,warmup,timestamp,start_time,end_time,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,success,http_status,fallback_triggered,region,target_region,local_or_remote,workload_hash
req_0001,centralized,2,trial2,False,1787682051.726,2026-08-25 23:50:51,2026-08-25 23:50:51,27.173,0.164,0.0,0.164,True,200,False,EAST,WEST,remote,220ab1e30391ce3753e2edbe4fe29d874c57f3b689980c74ff72eaf7bc117ef6
req_0002,centralized,2,trial2,False,1787682051.706,2026-08-25 23:50:51,2026-08-25 23:50:51,5.497,0.259,0.0,0.259,True,200,False,EAST,EAST,local,220ab1e30391ce3753e2edbe4fe29d874c57f3b689980c74ff72eaf7bc117ef6
req_0003,centralized,2,trial2,False,1787682051.708,2026-08-25 23:50:51,2026-08-25 23:50:51,2.359,0.175,0.0,0.175,True,200,False,EAST,WEST,remote,220ab1e30391ce3753e2edbe4fe29d874c57f3b689980c74ff72eaf7bc117ef6
req_0004,centralized,2,trial2,False,1787682051.711,2026-08-25 23:50:51,2026-08-25 23:50:51,2.586,0.203,0.0,0.203,True,200,False,EAST,EAST,local,220ab1e30391ce3753e2edbe4fe29d874c57f3b689980c74ff72eaf7bc117ef6
req_0005,centralized,2,trial2,False,1787682051.713,2026-08-25 23:50:51,2026-08-25 23:50:51,2.316,0.165,0.0,0.165,True,200,False,EAST,WEST,remote,220ab1e30391ce3753e2edbe4fe29d874c57f3b689980c74ff72eaf7bc117ef6
req_0006,centralized,2,trial2,False,1787682051.716,2026-08-25 23:50:51,2026-08-25 23:50:51,2.226,0.17,0.0,0.17,True,200,False,EAST,EAST,local,220ab1e30391ce3753e2edbe4fe29d874c57f3b689980c74ff72eaf7bc117ef6
req_0007,centralized,2,trial2,False,1787682051.718,2026-08-25 23:50:51,2026-08-25 23:50:51,2.483,0.165,0.0,0.165,True,200,False,EAST,WEST,remote,220ab1e30391ce3753e2edbe4fe29d874c57f3b689980c74ff72eaf7bc117ef6
req_0008,centralized,2,trial2,False,1787682051.721,2026-08-25 23:50:51,2026-08-25 23:50:51,2.365,0.187,0.0,0.187,True,200,False,EAST,EAST,local,220ab1e30391ce3753e2edbe4fe29d874c57f3b689980c74ff72eaf7bc117ef6
req_0009,centralized,2,trial2,False,1787682051.723,2026-08-25 23:50:51,2026-08-25 23:50:51,2.063,0.161,0.0,0.161,True,200,False,EAST,WEST,remote,220ab1e30391ce3753e2edbe4fe29d874c57f3b689980c74ff72eaf7bc117ef6
req_0010,centralized,2,trial2,False,1787682051.725,2026-08-25 23:50:51,2026-08-25 23:50:51,2.334,0.165,0.0,0.165,True,200,False,EAST,EAST,local,220ab1e30391ce3753e2edbe4fe29d874c57f3b689980c74ff72eaf7bc117ef6
