request_id,architecture,concurrency,trial,warmup,timestamp,start_time,end_time,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,success,http_status,fallback_triggered,region,target_region,local_or_remote,workload_hash
req_0001,edgesync_remote,2,trial1,False,1787682065.012,2026-08-25 23:51:05,2026-08-25 23:51:05,10.966,0.168,4.547,0.168,True,200,False,EAST,WEST,remote,9b43033da9f8230cb4a8247e7d511383ff27ec9a6ee5b92f7e42864595489d71
req_0002,edgesync_remote,2,trial1,False,1787682065.011,2026-08-25 23:51:05,2026-08-25 23:51:05,9.549,0.292,4.275,0.292,True,200,False,EAST,WEST,remote,9b43033da9f8230cb4a8247e7d511383ff27ec9a6ee5b92f7e42864595489d71
req_0003,edgesync_remote,2,trial1,False,1787682065.021,2026-08-25 23:51:05,2026-08-25 23:51:05,9.311,0.299,4.526,0.299,True,200,False,EAST,WEST,remote,9b43033da9f8230cb4a8247e7d511383ff27ec9a6ee5b92f7e42864595489d71
req_0004,edgesync_remote,2,trial1,False,1787682065.021,2026-08-25 23:51:05,2026-08-25 23:51:05,9.257,0.195,4.729,0.195,True,200,False,EAST,WEST,remote,9b43033da9f8230cb4a8247e7d511383ff27ec9a6ee5b92f7e42864595489d71
req_0005,edgesync_remote,2,trial1,False,1787682065.029,2026-08-25 23:51:05,2026-08-25 23:51:05,8.16,0.389,3.173,0.389,True,200,False,EAST,WEST,remote,9b43033da9f8230cb4a8247e7d511383ff27ec9a6ee5b92f7e42864595489d71
req_0006,edgesync_remote,2,trial1,False,1787682065.029,2026-08-25 23:51:05,2026-08-25 23:51:05,8.185,0.224,3.862,0.224,True,200,False,EAST,WEST,remote,9b43033da9f8230cb4a8247e7d511383ff27ec9a6ee5b92f7e42864595489d71
req_0007,edgesync_remote,2,trial1,False,1787682065.041,2026-08-25 23:51:05,2026-08-25 23:51:05,11.735,0.458,6.344,0.458,True,200,False,EAST,WEST,remote,9b43033da9f8230cb4a8247e7d511383ff27ec9a6ee5b92f7e42864595489d71
req_0008,edgesync_remote,2,trial1,False,1787682065.04,2026-08-25 23:51:05,2026-08-25 23:51:05,10.061,0.428,4.588,0.428,True,200,False,EAST,WEST,remote,9b43033da9f8230cb4a8247e7d511383ff27ec9a6ee5b92f7e42864595489d71
req_0009,edgesync_remote,2,trial1,False,1787682065.05,2026-08-25 23:51:05,2026-08-25 23:51:05,9.746,0.357,3.926,0.357,True,200,False,EAST,WEST,remote,9b43033da9f8230cb4a8247e7d511383ff27ec9a6ee5b92f7e42864595489d71
req_0010,edgesync_remote,2,trial1,False,1787682065.049,2026-08-25 23:51:05,2026-08-25 23:51:05,8.423,0.168,4.175,0.168,True,200,False,EAST,WEST,remote,9b43033da9f8230cb4a8247e7d511383ff27ec9a6ee5b92f7e42864595489d71
