request_id,architecture,concurrency,trial,warmup,timestamp,start_time,end_time,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,success,http_status,fallback_triggered,region,target_region,local_or_remote,workload_hash
req_0001,centralized,8,trial1,False,1787682053.097,2026-08-25 23:50:53,2026-08-25 23:50:53,10.01,0.285,0.0,0.285,True,200,False,EAST,WEST,remote,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0002,centralized,8,trial1,False,1787682053.102,2026-08-25 23:50:53,2026-08-25 23:50:53,14.295,0.372,0.0,0.372,True,200,False,EAST,EAST,local,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0003,centralized,8,trial1,False,1787682053.103,2026-08-25 23:50:53,2026-08-25 23:50:53,14.144,0.314,0.0,0.314,True,200,False,EAST,WEST,remote,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0004,centralized,8,trial1,False,1787682053.102,2026-08-25 23:50:53,2026-08-25 23:50:53,11.866,0.182,0.0,0.182,True,200,False,EAST,EAST,local,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0005,centralized,8,trial1,False,1787682053.109,2026-08-25 23:50:53,2026-08-25 23:50:53,17.265,0.209,0.0,0.209,True,200,False,EAST,WEST,remote,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0006,centralized,8,trial1,False,1787682053.106,2026-08-25 23:50:53,2026-08-25 23:50:53,12.776,0.227,0.0,0.227,True,200,False,EAST,EAST,local,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0007,centralized,8,trial1,False,1787682053.115,2026-08-25 23:50:53,2026-08-25 23:50:53,19.429,0.341,0.0,0.341,True,200,False,EAST,WEST,remote,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0008,centralized,8,trial1,False,1787682053.112,2026-08-25 23:50:53,2026-08-25 23:50:53,14.353,0.174,0.0,0.174,True,200,False,EAST,EAST,local,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0009,centralized,8,trial1,False,1787682053.12,2026-08-25 23:50:53,2026-08-25 23:50:53,19.346,0.366,0.0,0.366,True,200,False,EAST,WEST,remote,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0010,centralized,8,trial1,False,1787682053.117,2026-08-25 23:50:53,2026-08-25 23:50:53,15.141,0.352,0.0,0.352,True,200,False,EAST,EAST,local,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0011,centralized,8,trial1,False,1787682053.121,2026-08-25 23:50:53,2026-08-25 23:50:53,18.274,0.356,0.0,0.356,True,200,False,EAST,WEST,remote,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0012,centralized,8,trial1,False,1787682053.114,2026-08-25 23:50:53,2026-08-25 23:50:53,10.726,0.162,0.0,0.162,True,200,False,EAST,EAST,local,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0013,centralized,8,trial1,False,1787682053.133,2026-08-25 23:50:53,2026-08-25 23:50:53,26.914,0.324,0.0,0.324,True,200,False,EAST,WEST,remote,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0014,centralized,8,trial1,False,1787682053.133,2026-08-25 23:50:53,2026-08-25 23:50:53,24.014,0.342,0.0,0.342,True,200,False,EAST,EAST,local,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0015,centralized,8,trial1,False,1787682053.133,2026-08-25 23:50:53,2026-08-25 23:50:53,21.228,0.329,0.0,0.329,True,200,False,EAST,WEST,remote,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0016,centralized,8,trial1,False,1787682053.138,2026-08-25 23:50:53,2026-08-25 23:50:53,23.989,0.801,0.0,0.801,True,200,False,EAST,EAST,local,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0017,centralized,8,trial1,False,1787682053.138,2026-08-25 23:50:53,2026-08-25 23:50:53,23.363,0.235,0.0,0.235,True,200,False,EAST,WEST,remote,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0018,centralized,8,trial1,False,1787682053.14,2026-08-25 23:50:53,2026-08-25 23:50:53,22.763,0.254,0.0,0.254,True,200,False,EAST,EAST,local,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0019,centralized,8,trial1,False,1787682053.142,2026-08-25 23:50:53,2026-08-25 23:50:53,21.894,0.448,0.0,0.448,True,200,False,EAST,WEST,remote,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0020,centralized,8,trial1,False,1787682053.142,2026-08-25 23:50:53,2026-08-25 23:50:53,20.966,0.345,0.0,0.345,True,200,False,EAST,EAST,local,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0021,centralized,8,trial1,False,1787682053.145,2026-08-25 23:50:53,2026-08-25 23:50:53,11.872,0.259,0.0,0.259,True,200,False,EAST,WEST,remote,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0022,centralized,8,trial1,False,1787682053.146,2026-08-25 23:50:53,2026-08-25 23:50:53,13.155,0.549,0.0,0.549,True,200,False,EAST,EAST,local,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0023,centralized,8,trial1,False,1787682053.146,2026-08-25 23:50:53,2026-08-25 23:50:53,12.642,0.209,0.0,0.209,True,200,False,EAST,WEST,remote,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0024,centralized,8,trial1,False,1787682053.148,2026-08-25 23:50:53,2026-08-25 23:50:53,9.664,0.194,0.0,0.194,True,200,False,EAST,EAST,local,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0025,centralized,8,trial1,False,1787682053.148,2026-08-25 23:50:53,2026-08-25 23:50:53,9.972,0.358,0.0,0.358,True,200,False,EAST,WEST,remote,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0026,centralized,8,trial1,False,1787682053.15,2026-08-25 23:50:53,2026-08-25 23:50:53,10.375,0.19,0.0,0.19,True,200,False,EAST,EAST,local,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0027,centralized,8,trial1,False,1787682053.157,2026-08-25 23:50:53,2026-08-25 23:50:53,15.138,0.183,0.0,0.183,True,200,False,EAST,WEST,remote,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0028,centralized,8,trial1,False,1787682053.154,2026-08-25 23:50:53,2026-08-25 23:50:53,11.185,0.321,0.0,0.321,True,200,False,EAST,EAST,local,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0029,centralized,8,trial1,False,1787682053.158,2026-08-25 23:50:53,2026-08-25 23:50:53,12.983,0.219,0.0,0.219,True,200,False,EAST,WEST,remote,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0030,centralized,8,trial1,False,1787682053.158,2026-08-25 23:50:53,2026-08-25 23:50:53,12.115,0.171,0.0,0.171,True,200,False,EAST,EAST,local,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0031,centralized,8,trial1,False,1787682053.16,2026-08-25 23:50:53,2026-08-25 23:50:53,13.925,0.244,0.0,0.244,True,200,False,EAST,WEST,remote,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0032,centralized,8,trial1,False,1787682053.161,2026-08-25 23:50:53,2026-08-25 23:50:53,13.44,0.166,0.0,0.166,True,200,False,EAST,EAST,local,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0033,centralized,8,trial1,False,1787682053.161,2026-08-25 23:50:53,2026-08-25 23:50:53,13.107,0.175,0.0,0.175,True,200,False,EAST,WEST,remote,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0034,centralized,8,trial1,False,1787682053.162,2026-08-25 23:50:53,2026-08-25 23:50:53,11.319,0.281,0.0,0.281,True,200,False,EAST,EAST,local,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0035,centralized,8,trial1,False,1787682053.163,2026-08-25 23:50:53,2026-08-25 23:50:53,9.1,0.156,0.0,0.156,True,200,False,EAST,WEST,remote,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
req_0036,centralized,8,trial1,False,1787682053.178,2026-08-25 23:50:53,2026-08-25 23:50:53,20.875,0.189,0.0,0.189,True,200,False,EAST,EAST,local,610fdb52a289288519770da336441a81957f92dc26fcf58537c517b65c2ce18b
