request_id,architecture,concurrency,trial,warmup,timestamp,start_time,end_time,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,success,http_status,fallback_triggered,region,target_region,local_or_remote,workload_hash
req_0001,centralized,1,trial2,False,1787682050.809,2026-08-25 23:50:50,2026-08-25 23:50:50,4.167,0.093,0.0,0.093,True,200,False,EAST,WEST,remote,220ab1e30391ce3753e2edbe4fe29d874c57f3b689980c74ff72eaf7bc117ef6
req_0002,centralized,1,trial2,False,1787682050.811,2026-08-25 23:50:50,2026-08-25 23:50:50,2.236,0.07,0.0,0.07,True,200,False,EAST,EAST,local,220ab1e30391ce3753e2edbe4fe29d874c57f3b689980c74ff72eaf7bc117ef6
req_0003,centralized,1,trial2,False,1787682050.813,2026-08-25 23:50:50,2026-08-25 23:50:50,2.198,0.072,0.0,0.072,True,200,False,EAST,WEST,remote,220ab1e30391ce3753e2edbe4fe29d874c57f3b689980c74ff72eaf7bc117ef6
req_0004,centralized,1,trial2,False,1787682050.816,2026-08-25 23:50:50,2026-08-25 23:50:50,2.245,0.072,0.0,0.072,True,200,False,EAST,EAST,local,220ab1e30391ce3753e2edbe4fe29d874c57f3b689980c74ff72eaf7bc117ef6
req_0005,centralized,1,trial2,False,1787682050.818,2026-08-25 23:50:50,2026-08-25 23:50:50,2.397,0.071,0.0,0.071,True,200,False,EAST,WEST,remote,220ab1e30391ce3753e2edbe4fe29d874c57f3b689980c74ff72eaf7bc117ef6
req_0006,centralized,1,trial2,False,1787682050.82,2026-08-25 23:50:50,2026-08-25 23:50:50,2.198,0.069,0.0,0.069,True,200,False,EAST,EAST,local,220ab1e30391ce3753e2edbe4fe29d874c57f3b689980c74ff72eaf7bc117ef6
req_0007,centralized,1,trial2,False,1787682050.823,2026-08-25 23:50:50,2026-08-25 23:50:50,2.138,0.069,0.0,0.069,True,200,False,EAST,WEST,remote,220ab1e30391ce3753e2edbe4fe29d874c57f3b689980c74ff72eaf7bc117ef6
req_0008,centralized,1,trial2,False,1787682050.825,2026-08-25 23:50:50,2026-08-25 23:50:50,2.129,0.074,0.0,0.074,True,200,False,EAST,EAST,local,220ab1e30391ce3753e2edbe4fe29d874c57f3b689980c74ff72eaf7bc117ef6
req_0009,centralized,1,trial2,False,1787682050.827,2026-08-25 23:50:50,2026-08-25 23:50:50,2.052,0.071,0.0,0.071,True,200,False,EAST,WEST,remote,220ab1e30391ce3753e2edbe4fe29d874c57f3b689980c74ff72eaf7bc117ef6
req_0010,centralized,1,trial2,False,1787682050.829,2026-08-25 23:50:50,2026-08-25 23:50:50,2.044,0.074,0.0,0.074,True,200,False,EAST,EAST,local,220ab1e30391ce3753e2edbe4fe29d874c57f3b689980c74ff72eaf7bc117ef6
req_0011,centralized,1,trial2,False,1787682050.831,2026-08-25 23:50:50,2026-08-25 23:50:50,1.984,0.066,0.0,0.066,True,200,False,EAST,WEST,remote,220ab1e30391ce3753e2edbe4fe29d874c57f3b689980c74ff72eaf7bc117ef6
req_0012,centralized,1,trial2,False,1787682050.833,2026-08-25 23:50:50,2026-08-25 23:50:50,1.902,0.066,0.0,0.066,True,200,False,EAST,EAST,local,220ab1e30391ce3753e2edbe4fe29d874c57f3b689980c74ff72eaf7bc117ef6
req_0013,centralized,1,trial2,False,1787682050.836,2026-08-25 23:50:50,2026-08-25 23:50:50,2.311,0.078,0.0,0.078,True,200,False,EAST,WEST,remote,220ab1e30391ce3753e2edbe4fe29d874c57f3b689980c74ff72eaf7bc117ef6
