request_id,architecture,concurrency,trial,warmup,timestamp,start_time,end_time,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,success,http_status,fallback_triggered,region,target_region,local_or_remote,workload_hash
req_0001,edgesync_remote,32,trial3,False,1787682071.822,2026-08-25 23:51:11,2026-08-25 23:51:11,18.316,0.784,4.882,0.784,True,200,False,EAST,WEST,remote,5da68d94a05297270df30af9741ef1e63ce8b7e94d641a76cfe4222024cadcfe
req_0002,edgesync_remote,32,trial3,False,1787682071.823,2026-08-25 23:51:11,2026-08-25 23:51:11,18.852,0.353,4.856,0.353,True,200,False,EAST,WEST,remote,5da68d94a05297270df30af9741ef1e63ce8b7e94d641a76cfe4222024cadcfe
req_0003,edgesync_remote,32,trial3,False,1787682071.829,2026-08-25 23:51:11,2026-08-25 23:51:11,24.256,0.433,4.881,0.433,True,200,False,EAST,WEST,remote,5da68d94a05297270df30af9741ef1e63ce8b7e94d641a76cfe4222024cadcfe
req_0004,edgesync_remote,32,trial3,False,1787682071.842,2026-08-25 23:51:11,2026-08-25 23:51:11,35.089,0.373,5.904,0.373,True,200,False,EAST,WEST,remote,5da68d94a05297270df30af9741ef1e63ce8b7e94d641a76cfe4222024cadcfe
req_0005,edgesync_remote,32,trial3,False,1787682071.841,2026-08-25 23:51:11,2026-08-25 23:51:11,33.483,0.156,6.88,0.156,True,200,False,EAST,WEST,remote,5da68d94a05297270df30af9741ef1e63ce8b7e94d641a76cfe4222024cadcfe
req_0006,edgesync_remote,32,trial3,False,1787682071.841,2026-08-25 23:51:11,2026-08-25 23:51:11,32.164,0.38,6.186,0.38,True,200,False,EAST,WEST,remote,5da68d94a05297270df30af9741ef1e63ce8b7e94d641a76cfe4222024cadcfe
req_0007,edgesync_remote,32,trial3,False,1787682071.855,2026-08-25 23:51:11,2026-08-25 23:51:11,43.858,0.366,7.453,0.366,True,200,False,EAST,WEST,remote,5da68d94a05297270df30af9741ef1e63ce8b7e94d641a76cfe4222024cadcfe
req_0008,edgesync_remote,32,trial3,False,1787682071.86,2026-08-25 23:51:11,2026-08-25 23:51:11,47.067,0.557,5.946,0.557,True,200,False,EAST,WEST,remote,5da68d94a05297270df30af9741ef1e63ce8b7e94d641a76cfe4222024cadcfe
req_0009,edgesync_remote,32,trial3,False,1787682071.861,2026-08-25 23:51:11,2026-08-25 23:51:11,46.923,0.47,8.903,0.47,True,200,False,EAST,WEST,remote,5da68d94a05297270df30af9741ef1e63ce8b7e94d641a76cfe4222024cadcfe
req_0010,edgesync_remote,32,trial3,False,1787682071.863,2026-08-25 23:51:11,2026-08-25 23:51:11,47.395,0.396,5.66,0.396,True,200,False,EAST,WEST,remote,5da68d94a05297270df30af9741ef1e63ce8b7e94d641a76cfe4222024cadcfe
req_0011,edgesync_remote,32,trial3,False,1787682071.873,2026-08-25 23:51:11,2026-08-25 23:51:11,54.153,0.263,7.627,0.263,True,200,False,EAST,WEST,remote,5da68d94a05297270df30af9741ef1e63ce8b7e94d641a76cfe4222024cadcfe
req_0012,edgesync_remote,32,trial3,False,1787682071.881,2026-08-25 23:51:11,2026-08-25 23:51:11,59.753,0.338,4.713,0.338,True,200,False,EAST,WEST,remote,5da68d94a05297270df30af9741ef1e63ce8b7e94d641a76cfe4222024cadcfe
req_0013,edgesync_remote,32,trial3,False,1787682071.865,2026-08-25 23:51:11,2026-08-25 23:51:11,42.092,0.404,8.98,0.404,True,200,False,EAST,WEST,remote,5da68d94a05297270df30af9741ef1e63ce8b7e94d641a76cfe4222024cadcfe
req_0014,edgesync_remote,32,trial3,False,1787682071.873,2026-08-25 23:51:11,2026-08-25 23:51:11,49.448,0.304,8.465,0.304,True,200,False,EAST,WEST,remote,5da68d94a05297270df30af9741ef1e63ce8b7e94d641a76cfe4222024cadcfe
req_0015,edgesync_remote,32,trial3,False,1787682071.891,2026-08-25 23:51:11,2026-08-25 23:51:11,64.782,0.316,5.817,0.316,True,200,False,EAST,WEST,remote,5da68d94a05297270df30af9741ef1e63ce8b7e94d641a76cfe4222024cadcfe
