request_id,architecture,concurrency,trial,warmup,timestamp,start_time,end_time,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,success,http_status,fallback_triggered,region,target_region,local_or_remote,workload_hash
req_0001,edgesync_remote,8,trial2,False,1787682068.723,2026-08-25 23:51:08,2026-08-25 23:51:08,21.145,0.203,8.509,0.203,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0002,edgesync_remote,8,trial2,False,1787682068.724,2026-08-25 23:51:08,2026-08-25 23:51:08,21.806,0.201,9.09,0.201,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0003,edgesync_remote,8,trial2,False,1787682068.722,2026-08-25 23:51:08,2026-08-25 23:51:08,19.295,0.462,5.682,0.462,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0004,edgesync_remote,8,trial2,False,1787682068.723,2026-08-25 23:51:08,2026-08-25 23:51:08,19.072,0.178,9.736,0.178,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0005,edgesync_remote,8,trial2,False,1787682068.736,2026-08-25 23:51:08,2026-08-25 23:51:08,29.671,0.325,6.287,0.325,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0006,edgesync_remote,8,trial2,False,1787682068.732,2026-08-25 23:51:08,2026-08-25 23:51:08,24.262,0.451,5.991,0.451,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0007,edgesync_remote,8,trial2,False,1787682068.734,2026-08-25 23:51:08,2026-08-25 23:51:08,25.461,0.517,6.456,0.517,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0008,edgesync_remote,8,trial2,False,1787682068.762,2026-08-25 23:51:08,2026-08-25 23:51:08,51.506,0.779,15.844,0.779,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0009,edgesync_remote,8,trial2,False,1787682068.757,2026-08-25 23:51:08,2026-08-25 23:51:08,34.237,0.442,14.203,0.442,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0010,edgesync_remote,8,trial2,False,1787682068.757,2026-08-25 23:51:08,2026-08-25 23:51:08,33.685,0.729,8.24,0.729,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0011,edgesync_remote,8,trial2,False,1787682068.76,2026-08-25 23:51:08,2026-08-25 23:51:08,36.501,0.191,17.892,0.191,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0012,edgesync_remote,8,trial2,False,1787682068.743,2026-08-25 23:51:08,2026-08-25 23:51:08,19.107,0.385,5.575,0.385,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0013,edgesync_remote,8,trial2,False,1787682068.76,2026-08-25 23:51:08,2026-08-25 23:51:08,28.501,0.154,17.406,0.154,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0014,edgesync_remote,8,trial2,False,1787682068.757,2026-08-25 23:51:08,2026-08-25 23:51:08,22.798,0.201,9.928,0.201,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
