request_id,architecture,concurrency,trial,warmup,timestamp,start_time,end_time,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,success,http_status,fallback_triggered,region,target_region,local_or_remote,workload_hash
req_0001,edgesync_local,32,trial3,False,1787682061.357,2026-08-25 23:51:01,2026-08-25 23:51:01,9.08,0.411,0.0,0.411,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0002,edgesync_local,32,trial3,False,1787682061.361,2026-08-25 23:51:01,2026-08-25 23:51:01,12.214,0.21,0.0,0.21,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0003,edgesync_local,32,trial3,False,1787682061.38,2026-08-25 23:51:01,2026-08-25 23:51:01,30.461,0.194,0.0,0.194,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0004,edgesync_local,32,trial3,False,1787682061.362,2026-08-25 23:51:01,2026-08-25 23:51:01,11.929,0.267,0.0,0.267,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0005,edgesync_local,32,trial3,False,1787682061.367,2026-08-25 23:51:01,2026-08-25 23:51:01,15.609,0.307,0.0,0.307,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0006,edgesync_local,32,trial3,False,1787682061.376,2026-08-25 23:51:01,2026-08-25 23:51:01,23.108,0.231,0.0,0.231,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0007,edgesync_local,32,trial3,False,1787682061.374,2026-08-25 23:51:01,2026-08-25 23:51:01,20.159,0.427,0.0,0.427,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0008,edgesync_local,32,trial3,False,1787682061.381,2026-08-25 23:51:01,2026-08-25 23:51:01,25.675,0.179,0.0,0.179,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0009,edgesync_local,32,trial3,False,1787682061.375,2026-08-25 23:51:01,2026-08-25 23:51:01,17.042,0.346,0.0,0.346,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0010,edgesync_local,32,trial3,False,1787682061.374,2026-08-25 23:51:01,2026-08-25 23:51:01,15.187,0.513,0.0,0.513,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0011,edgesync_local,32,trial3,False,1787682061.386,2026-08-25 23:51:01,2026-08-25 23:51:01,25.76,0.172,0.0,0.172,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0012,edgesync_local,32,trial3,False,1787682061.389,2026-08-25 23:51:01,2026-08-25 23:51:01,26.91,0.259,0.0,0.259,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0013,edgesync_local,32,trial3,False,1787682061.385,2026-08-25 23:51:01,2026-08-25 23:51:01,23.189,0.315,0.0,0.315,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0014,edgesync_local,32,trial3,False,1787682061.403,2026-08-25 23:51:01,2026-08-25 23:51:01,38.836,0.211,0.0,0.211,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0015,edgesync_local,32,trial3,False,1787682061.41,2026-08-25 23:51:01,2026-08-25 23:51:01,44.742,0.143,0.0,0.143,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0016,edgesync_local,32,trial3,False,1787682061.387,2026-08-25 23:51:01,2026-08-25 23:51:01,19.94,0.301,0.0,0.301,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0017,edgesync_local,32,trial3,False,1787682061.4,2026-08-25 23:51:01,2026-08-25 23:51:01,28.483,0.379,0.0,0.379,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0018,edgesync_local,32,trial3,False,1787682061.395,2026-08-25 23:51:01,2026-08-25 23:51:01,24.96,0.185,0.0,0.185,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
