request_id,architecture,concurrency,trial,warmup,timestamp,start_time,end_time,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,success,http_status,fallback_triggered,region,target_region,local_or_remote,workload_hash
req_0001,edgesync_remote,32,trial2,False,1787682071.371,2026-08-25 23:51:11,2026-08-25 23:51:11,17.273,0.508,4.243,0.508,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0002,edgesync_remote,32,trial2,False,1787682071.375,2026-08-25 23:51:11,2026-08-25 23:51:11,20.447,0.387,5.649,0.387,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0003,edgesync_remote,32,trial2,False,1787682071.395,2026-08-25 23:51:11,2026-08-25 23:51:11,39.628,0.313,8.527,0.313,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0004,edgesync_remote,32,trial2,False,1787682071.39,2026-08-25 23:51:11,2026-08-25 23:51:11,32.983,0.406,6.392,0.406,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0005,edgesync_remote,32,trial2,False,1787682071.393,2026-08-25 23:51:11,2026-08-25 23:51:11,35.652,0.267,7.048,0.267,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0006,edgesync_remote,32,trial2,False,1787682071.403,2026-08-25 23:51:11,2026-08-25 23:51:11,43.768,0.703,6.508,0.703,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0007,edgesync_remote,32,trial2,False,1787682071.398,2026-08-25 23:51:11,2026-08-25 23:51:11,36.761,0.935,6.686,0.935,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0008,edgesync_remote,32,trial2,False,1787682071.42,2026-08-25 23:51:11,2026-08-25 23:51:11,57.193,0.48,6.852,0.48,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0009,edgesync_remote,32,trial2,False,1787682071.414,2026-08-25 23:51:11,2026-08-25 23:51:11,50.103,0.507,7.51,0.507,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0010,edgesync_remote,32,trial2,False,1787682071.429,2026-08-25 23:51:11,2026-08-25 23:51:11,63.598,0.588,8.492,0.588,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0011,edgesync_remote,32,trial2,False,1787682071.43,2026-08-25 23:51:11,2026-08-25 23:51:11,63.27,0.618,9.245,0.618,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0012,edgesync_remote,32,trial2,False,1787682071.443,2026-08-25 23:51:11,2026-08-25 23:51:11,74.717,0.733,7.78,0.733,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0013,edgesync_remote,32,trial2,False,1787682071.444,2026-08-25 23:51:11,2026-08-25 23:51:11,73.665,0.426,7.204,0.426,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0014,edgesync_remote,32,trial2,False,1787682071.429,2026-08-25 23:51:11,2026-08-25 23:51:11,57.101,0.419,8.618,0.419,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0015,edgesync_remote,32,trial2,False,1787682071.471,2026-08-25 23:51:11,2026-08-25 23:51:11,98.499,0.241,12.372,0.241,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0016,edgesync_remote,32,trial2,False,1787682071.457,2026-08-25 23:51:11,2026-08-25 23:51:11,83.795,0.76,9.162,0.76,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
