request_id,architecture,concurrency,trial,warmup,timestamp,start_time,end_time,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,success,http_status,fallback_triggered,region,target_region,local_or_remote,workload_hash
req_0001,edgesync_remote,64,trial2,False,1787682072.766,2026-08-25 23:51:12,2026-08-25 23:51:12,21.449,0.431,7.079,0.431,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0002,edgesync_remote,64,trial2,False,1787682072.768,2026-08-25 23:51:12,2026-08-25 23:51:12,22.135,0.31,5.331,0.31,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0003,edgesync_remote,64,trial2,False,1787682072.765,2026-08-25 23:51:12,2026-08-25 23:51:12,18.327,0.398,5.429,0.398,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0004,edgesync_remote,64,trial2,False,1787682072.775,2026-08-25 23:51:12,2026-08-25 23:51:12,26.967,0.294,4.429,0.294,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0005,edgesync_remote,64,trial2,False,1787682072.779,2026-08-25 23:51:12,2026-08-25 23:51:12,28.518,0.168,5.565,0.168,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0006,edgesync_remote,64,trial2,False,1787682072.777,2026-08-25 23:51:12,2026-08-25 23:51:12,24.818,0.208,6.042,0.208,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0007,edgesync_remote,64,trial2,False,1787682072.784,2026-08-25 23:51:12,2026-08-25 23:51:12,30.579,0.224,7.723,0.224,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0008,edgesync_remote,64,trial2,False,1787682072.798,2026-08-25 23:51:12,2026-08-25 23:51:12,42.43,0.215,5.713,0.215,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0009,edgesync_remote,64,trial2,False,1787682072.798,2026-08-25 23:51:12,2026-08-25 23:51:12,41.206,0.66,6.982,0.66,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0010,edgesync_remote,64,trial2,False,1787682072.807,2026-08-25 23:51:12,2026-08-25 23:51:12,47.803,0.175,6.84,0.175,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0011,edgesync_remote,64,trial2,False,1787682072.807,2026-08-25 23:51:12,2026-08-25 23:51:12,46.753,0.258,5.398,0.258,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0012,edgesync_remote,64,trial2,False,1787682072.827,2026-08-25 23:51:12,2026-08-25 23:51:12,64.194,0.46,9.123,0.46,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
req_0013,edgesync_remote,64,trial2,False,1787682072.827,2026-08-25 23:51:12,2026-08-25 23:51:12,61.87,0.217,6.754,0.217,True,200,False,EAST,WEST,remote,621a3e69251d0f582d1b3cc3eb789f9a6ad5de2ee33fdd1f8736c661aee0057e
