request_id,architecture,concurrency,trial,warmup,timestamp,start_time,end_time,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,success,http_status,fallback_triggered,region,target_region,local_or_remote,workload_hash
req_0001,edgesync_local,4,trial3,False,1787682058.909,2026-08-25 23:50:58,2026-08-25 23:50:58,7.288,0.397,0.0,0.397,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0002,edgesync_local,4,trial3,False,1787682058.911,2026-08-25 23:50:58,2026-08-25 23:50:58,8.019,0.272,0.0,0.272,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0003,edgesync_local,4,trial3,False,1787682058.911,2026-08-25 23:50:58,2026-08-25 23:50:58,7.862,0.217,0.0,0.217,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0004,edgesync_local,4,trial3,False,1787682058.913,2026-08-25 23:50:58,2026-08-25 23:50:58,7.06,0.24,0.0,0.24,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0005,edgesync_local,4,trial3,False,1787682058.914,2026-08-25 23:50:58,2026-08-25 23:50:58,4.256,0.162,0.0,0.162,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0006,edgesync_local,4,trial3,False,1787682058.918,2026-08-25 23:50:58,2026-08-25 23:50:58,7.198,0.178,0.0,0.178,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0007,edgesync_local,4,trial3,False,1787682058.918,2026-08-25 23:50:58,2026-08-25 23:50:58,7.004,0.243,0.0,0.243,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0008,edgesync_local,4,trial3,False,1787682058.92,2026-08-25 23:50:58,2026-08-25 23:50:58,7.528,0.238,0.0,0.238,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0009,edgesync_local,4,trial3,False,1787682058.921,2026-08-25 23:50:58,2026-08-25 23:50:58,7.0,0.177,0.0,0.177,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0010,edgesync_local,4,trial3,False,1787682058.925,2026-08-25 23:50:58,2026-08-25 23:50:58,6.744,0.168,0.0,0.168,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0011,edgesync_local,4,trial3,False,1787682058.924,2026-08-25 23:50:58,2026-08-25 23:50:58,5.285,0.24,0.0,0.24,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0012,edgesync_local,4,trial3,False,1787682058.927,2026-08-25 23:50:58,2026-08-25 23:50:58,7.062,0.207,0.0,0.207,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0013,edgesync_local,4,trial3,False,1787682058.926,2026-08-25 23:50:58,2026-08-25 23:50:58,5.402,0.222,0.0,0.222,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0014,edgesync_local,4,trial3,False,1787682058.93,2026-08-25 23:50:58,2026-08-25 23:50:58,5.648,0.226,0.0,0.226,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0015,edgesync_local,4,trial3,False,1787682058.929,2026-08-25 23:50:58,2026-08-25 23:50:58,4.266,0.16,0.0,0.16,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0016,edgesync_local,4,trial3,False,1787682058.932,2026-08-25 23:50:58,2026-08-25 23:50:58,5.45,0.235,0.0,0.235,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0017,edgesync_local,4,trial3,False,1787682058.934,2026-08-25 23:50:58,2026-08-25 23:50:58,6.762,0.181,0.0,0.181,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0018,edgesync_local,4,trial3,False,1787682058.937,2026-08-25 23:50:58,2026-08-25 23:50:58,7.24,0.217,0.0,0.217,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0019,edgesync_local,4,trial3,False,1787682058.936,2026-08-25 23:50:58,2026-08-25 23:50:58,5.912,0.254,0.0,0.254,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0020,edgesync_local,4,trial3,False,1787682058.937,2026-08-25 23:50:58,2026-08-25 23:50:58,5.27,0.167,0.0,0.167,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0021,edgesync_local,4,trial3,False,1787682058.939,2026-08-25 23:50:58,2026-08-25 23:50:58,4.332,0.233,0.0,0.233,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
