request_id,architecture,concurrency,trial,warmup,timestamp,start_time,end_time,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,success,http_status,fallback_triggered,region,target_region,local_or_remote,workload_hash
req_0001,centralized,4,trial3,False,1787682052.799,2026-08-25 23:50:52,2026-08-25 23:50:52,8.364,0.278,0.0,0.278,True,200,False,EAST,WEST,remote,8a7ab37dcfef99635efed2ef8b39d39b47fc20335df648d51cc3e11a2fcaebe9
req_0002,centralized,4,trial3,False,1787682052.799,2026-08-25 23:50:52,2026-08-25 23:50:52,8.147,0.17,0.0,0.17,True,200,False,EAST,EAST,local,8a7ab37dcfef99635efed2ef8b39d39b47fc20335df648d51cc3e11a2fcaebe9
req_0003,centralized,4,trial3,False,1787682052.826,2026-08-25 23:50:52,2026-08-25 23:50:52,33.778,0.374,0.0,0.374,True,200,False,EAST,WEST,remote,8a7ab37dcfef99635efed2ef8b39d39b47fc20335df648d51cc3e11a2fcaebe9
req_0004,centralized,4,trial3,False,1787682052.824,2026-08-25 23:50:52,2026-08-25 23:50:52,30.192,0.211,0.0,0.211,True,200,False,EAST,EAST,local,8a7ab37dcfef99635efed2ef8b39d39b47fc20335df648d51cc3e11a2fcaebe9
req_0005,centralized,4,trial3,False,1787682052.804,2026-08-25 23:50:52,2026-08-25 23:50:52,4.983,0.248,0.0,0.248,True,200,False,EAST,WEST,remote,8a7ab37dcfef99635efed2ef8b39d39b47fc20335df648d51cc3e11a2fcaebe9
req_0006,centralized,4,trial3,False,1787682052.803,2026-08-25 23:50:52,2026-08-25 23:50:52,4.233,0.167,0.0,0.167,True,200,False,EAST,EAST,local,8a7ab37dcfef99635efed2ef8b39d39b47fc20335df648d51cc3e11a2fcaebe9
req_0007,centralized,4,trial3,False,1787682052.808,2026-08-25 23:50:52,2026-08-25 23:50:52,4.91,0.216,0.0,0.216,True,200,False,EAST,WEST,remote,8a7ab37dcfef99635efed2ef8b39d39b47fc20335df648d51cc3e11a2fcaebe9
req_0008,centralized,4,trial3,False,1787682052.808,2026-08-25 23:50:52,2026-08-25 23:50:52,3.955,0.23,0.0,0.23,True,200,False,EAST,EAST,local,8a7ab37dcfef99635efed2ef8b39d39b47fc20335df648d51cc3e11a2fcaebe9
req_0009,centralized,4,trial3,False,1787682052.812,2026-08-25 23:50:52,2026-08-25 23:50:52,3.946,0.163,0.0,0.163,True,200,False,EAST,WEST,remote,8a7ab37dcfef99635efed2ef8b39d39b47fc20335df648d51cc3e11a2fcaebe9
req_0010,centralized,4,trial3,False,1787682052.812,2026-08-25 23:50:52,2026-08-25 23:50:52,3.816,0.201,0.0,0.201,True,200,False,EAST,EAST,local,8a7ab37dcfef99635efed2ef8b39d39b47fc20335df648d51cc3e11a2fcaebe9
req_0011,centralized,4,trial3,False,1787682052.816,2026-08-25 23:50:52,2026-08-25 23:50:52,4.037,0.174,0.0,0.174,True,200,False,EAST,WEST,remote,8a7ab37dcfef99635efed2ef8b39d39b47fc20335df648d51cc3e11a2fcaebe9
req_0012,centralized,4,trial3,False,1787682052.817,2026-08-25 23:50:52,2026-08-25 23:50:52,4.072,0.157,0.0,0.157,True,200,False,EAST,EAST,local,8a7ab37dcfef99635efed2ef8b39d39b47fc20335df648d51cc3e11a2fcaebe9
req_0013,centralized,4,trial3,False,1787682052.823,2026-08-25 23:50:52,2026-08-25 23:50:52,6.595,0.263,0.0,0.263,True,200,False,EAST,WEST,remote,8a7ab37dcfef99635efed2ef8b39d39b47fc20335df648d51cc3e11a2fcaebe9
req_0014,centralized,4,trial3,False,1787682052.823,2026-08-25 23:50:52,2026-08-25 23:50:52,6.405,0.437,0.0,0.437,True,200,False,EAST,EAST,local,8a7ab37dcfef99635efed2ef8b39d39b47fc20335df648d51cc3e11a2fcaebe9
req_0015,centralized,4,trial3,False,1787682052.832,2026-08-25 23:50:52,2026-08-25 23:50:52,8.777,0.523,0.0,0.523,True,200,False,EAST,WEST,remote,8a7ab37dcfef99635efed2ef8b39d39b47fc20335df648d51cc3e11a2fcaebe9
req_0016,centralized,4,trial3,False,1787682052.829,2026-08-25 23:50:52,2026-08-25 23:50:52,5.742,0.604,0.0,0.604,True,200,False,EAST,EAST,local,8a7ab37dcfef99635efed2ef8b39d39b47fc20335df648d51cc3e11a2fcaebe9
req_0017,centralized,4,trial3,False,1787682052.833,2026-08-25 23:50:52,2026-08-25 23:50:52,9.281,0.326,0.0,0.326,True,200,False,EAST,WEST,remote,8a7ab37dcfef99635efed2ef8b39d39b47fc20335df648d51cc3e11a2fcaebe9
req_0018,centralized,4,trial3,False,1787682052.835,2026-08-25 23:50:52,2026-08-25 23:50:52,9.121,0.443,0.0,0.443,True,200,False,EAST,EAST,local,8a7ab37dcfef99635efed2ef8b39d39b47fc20335df648d51cc3e11a2fcaebe9
req_0019,centralized,4,trial3,False,1787682052.836,2026-08-25 23:50:52,2026-08-25 23:50:52,7.155,0.406,0.0,0.406,True,200,False,EAST,WEST,remote,8a7ab37dcfef99635efed2ef8b39d39b47fc20335df648d51cc3e11a2fcaebe9
req_0020,centralized,4,trial3,False,1787682052.843,2026-08-25 23:50:52,2026-08-25 23:50:52,10.858,0.477,0.0,0.477,True,200,False,EAST,EAST,local,8a7ab37dcfef99635efed2ef8b39d39b47fc20335df648d51cc3e11a2fcaebe9
req_0021,centralized,4,trial3,False,1787682052.84,2026-08-25 23:50:52,2026-08-25 23:50:52,7.432,0.431,0.0,0.431,True,200,False,EAST,WEST,remote,8a7ab37dcfef99635efed2ef8b39d39b47fc20335df648d51cc3e11a2fcaebe9
req_0022,centralized,4,trial3,False,1787682052.845,2026-08-25 23:50:52,2026-08-25 23:50:52,9.684,0.299,0.0,0.299,True,200,False,EAST,EAST,local,8a7ab37dcfef99635efed2ef8b39d39b47fc20335df648d51cc3e11a2fcaebe9
req_0023,centralized,4,trial3,False,1787682052.844,2026-08-25 23:50:52,2026-08-25 23:50:52,7.425,0.372,0.0,0.372,True,200,False,EAST,WEST,remote,8a7ab37dcfef99635efed2ef8b39d39b47fc20335df648d51cc3e11a2fcaebe9
req_0024,centralized,4,trial3,False,1787682052.846,2026-08-25 23:50:52,2026-08-25 23:50:52,4.981,0.177,0.0,0.177,True,200,False,EAST,EAST,local,8a7ab37dcfef99635efed2ef8b39d39b47fc20335df648d51cc3e11a2fcaebe9
req_0025,centralized,4,trial3,False,1787682052.849,2026-08-25 23:50:52,2026-08-25 23:50:52,6.675,0.214,0.0,0.214,True,200,False,EAST,WEST,remote,8a7ab37dcfef99635efed2ef8b39d39b47fc20335df648d51cc3e11a2fcaebe9
