request_id,architecture,concurrency,trial,warmup,timestamp,start_time,end_time,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,success,http_status,fallback_triggered,region,target_region,local_or_remote,workload_hash
req_0001,edgesync_local,2,trial3,False,1787682058.067,2026-08-25 23:50:58,2026-08-25 23:50:58,26.205,0.409,0.0,0.409,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0002,edgesync_local,2,trial3,False,1787682058.067,2026-08-25 23:50:58,2026-08-25 23:50:58,25.297,0.477,0.0,0.477,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0003,edgesync_local,2,trial3,False,1787682058.073,2026-08-25 23:50:58,2026-08-25 23:50:58,5.391,0.354,0.0,0.354,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0004,edgesync_local,2,trial3,False,1787682058.072,2026-08-25 23:50:58,2026-08-25 23:50:58,4.775,0.19,0.0,0.19,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0005,edgesync_local,2,trial3,False,1787682058.076,2026-08-25 23:50:58,2026-08-25 23:50:58,3.903,0.174,0.0,0.174,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0006,edgesync_local,2,trial3,False,1787682058.077,2026-08-25 23:50:58,2026-08-25 23:50:58,3.753,0.203,0.0,0.203,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0007,edgesync_local,2,trial3,False,1787682058.081,2026-08-25 23:50:58,2026-08-25 23:50:58,4.501,0.257,0.0,0.257,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0008,edgesync_local,2,trial3,False,1787682058.081,2026-08-25 23:50:58,2026-08-25 23:50:58,3.919,0.192,0.0,0.192,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0009,edgesync_local,2,trial3,False,1787682058.086,2026-08-25 23:50:58,2026-08-25 23:50:58,5.729,0.428,0.0,0.428,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0010,edgesync_local,2,trial3,False,1787682058.086,2026-08-25 23:50:58,2026-08-25 23:50:58,4.691,0.769,0.0,0.769,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0011,edgesync_local,2,trial3,False,1787682058.091,2026-08-25 23:50:58,2026-08-25 23:50:58,4.918,0.184,0.0,0.184,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0012,edgesync_local,2,trial3,False,1787682058.09,2026-08-25 23:50:58,2026-08-25 23:50:58,3.717,0.268,0.0,0.268,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0013,edgesync_local,2,trial3,False,1787682058.095,2026-08-25 23:50:58,2026-08-25 23:50:58,5.196,0.194,0.0,0.194,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0014,edgesync_local,2,trial3,False,1787682058.095,2026-08-25 23:50:58,2026-08-25 23:50:58,4.05,0.244,0.0,0.244,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0015,edgesync_local,2,trial3,False,1787682058.1,2026-08-25 23:50:58,2026-08-25 23:50:58,5.563,0.316,0.0,0.316,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0016,edgesync_local,2,trial3,False,1787682058.1,2026-08-25 23:50:58,2026-08-25 23:50:58,4.469,0.191,0.0,0.191,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0017,edgesync_local,2,trial3,False,1787682058.105,2026-08-25 23:50:58,2026-08-25 23:50:58,4.938,0.2,0.0,0.2,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0018,edgesync_local,2,trial3,False,1787682058.105,2026-08-25 23:50:58,2026-08-25 23:50:58,4.409,0.305,0.0,0.305,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0019,edgesync_local,2,trial3,False,1787682058.109,2026-08-25 23:50:58,2026-08-25 23:50:58,4.285,0.201,0.0,0.201,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
req_0020,edgesync_local,2,trial3,False,1787682058.11,2026-08-25 23:50:58,2026-08-25 23:50:58,4.261,0.251,0.0,0.251,True,200,False,EAST,EAST,local,ad15367842c144429dec3e63531e7a9bb86cb12a346ff1706490a741f7916ff7
