request_id,architecture,concurrency,trial,warmup,timestamp,start_time,end_time,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,success,http_status,fallback_triggered,region,target_region,local_or_remote,workload_hash
req_0001,edgesync_local,4,trial2,False,1787682058.633,2026-08-25 23:50:58,2026-08-25 23:50:58,7.805,0.409,0.0,0.409,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0002,edgesync_local,4,trial2,False,1787682058.632,2026-08-25 23:50:58,2026-08-25 23:50:58,6.591,0.354,0.0,0.354,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0003,edgesync_local,4,trial2,False,1787682058.635,2026-08-25 23:50:58,2026-08-25 23:50:58,8.809,0.406,0.0,0.406,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0004,edgesync_local,4,trial2,False,1787682058.637,2026-08-25 23:50:58,2026-08-25 23:50:58,8.169,0.253,0.0,0.253,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0005,edgesync_local,4,trial2,False,1787682058.639,2026-08-25 23:50:58,2026-08-25 23:50:58,6.719,0.392,0.0,0.392,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0006,edgesync_local,4,trial2,False,1787682058.639,2026-08-25 23:50:58,2026-08-25 23:50:58,6.375,0.202,0.0,0.202,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0007,edgesync_local,4,trial2,False,1787682058.641,2026-08-25 23:50:58,2026-08-25 23:50:58,5.528,0.24,0.0,0.24,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0008,edgesync_local,4,trial2,False,1787682058.642,2026-08-25 23:50:58,2026-08-25 23:50:58,4.184,0.322,0.0,0.322,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0009,edgesync_local,4,trial2,False,1787682058.648,2026-08-25 23:50:58,2026-08-25 23:50:58,9.038,0.161,0.0,0.161,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0010,edgesync_local,4,trial2,False,1787682058.648,2026-08-25 23:50:58,2026-08-25 23:50:58,8.196,0.185,0.0,0.185,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0011,edgesync_local,4,trial2,False,1787682058.648,2026-08-25 23:50:58,2026-08-25 23:50:58,7.076,0.232,0.0,0.232,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0012,edgesync_local,4,trial2,False,1787682058.648,2026-08-25 23:50:58,2026-08-25 23:50:58,6.328,0.176,0.0,0.176,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0013,edgesync_local,4,trial2,False,1787682058.654,2026-08-25 23:50:58,2026-08-25 23:50:58,6.066,0.336,0.0,0.336,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0014,edgesync_local,4,trial2,False,1787682058.657,2026-08-25 23:50:58,2026-08-25 23:50:58,8.935,0.456,0.0,0.456,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0015,edgesync_local,4,trial2,False,1787682058.658,2026-08-25 23:50:58,2026-08-25 23:50:58,9.328,0.194,0.0,0.194,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0016,edgesync_local,4,trial2,False,1787682058.655,2026-08-25 23:50:58,2026-08-25 23:50:58,6.196,0.194,0.0,0.194,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0017,edgesync_local,4,trial2,False,1787682058.66,2026-08-25 23:50:58,2026-08-25 23:50:58,6.378,0.172,0.0,0.172,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0018,edgesync_local,4,trial2,False,1787682058.658,2026-08-25 23:50:58,2026-08-25 23:50:58,3.701,0.168,0.0,0.168,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0019,edgesync_local,4,trial2,False,1787682058.663,2026-08-25 23:50:58,2026-08-25 23:50:58,5.727,0.177,0.0,0.177,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0020,edgesync_local,4,trial2,False,1787682058.665,2026-08-25 23:50:58,2026-08-25 23:50:58,7.237,0.188,0.0,0.188,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0021,edgesync_local,4,trial2,False,1787682058.665,2026-08-25 23:50:58,2026-08-25 23:50:58,6.158,0.168,0.0,0.168,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0022,edgesync_local,4,trial2,False,1787682058.666,2026-08-25 23:50:58,2026-08-25 23:50:58,5.692,0.378,0.0,0.378,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0023,edgesync_local,4,trial2,False,1787682058.669,2026-08-25 23:50:58,2026-08-25 23:50:58,6.298,0.221,0.0,0.221,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0024,edgesync_local,4,trial2,False,1787682058.673,2026-08-25 23:50:58,2026-08-25 23:50:58,8.1,0.268,0.0,0.268,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0025,edgesync_local,4,trial2,False,1787682058.673,2026-08-25 23:50:58,2026-08-25 23:50:58,7.574,0.181,0.0,0.181,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0026,edgesync_local,4,trial2,False,1787682058.675,2026-08-25 23:50:58,2026-08-25 23:50:58,8.37,0.363,0.0,0.363,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0027,edgesync_local,4,trial2,False,1787682058.676,2026-08-25 23:50:58,2026-08-25 23:50:58,6.257,0.152,0.0,0.152,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0028,edgesync_local,4,trial2,False,1787682058.677,2026-08-25 23:50:58,2026-08-25 23:50:58,4.745,0.17,0.0,0.17,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0029,edgesync_local,4,trial2,False,1787682058.678,2026-08-25 23:50:58,2026-08-25 23:50:58,5.205,0.164,0.0,0.164,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0030,edgesync_local,4,trial2,False,1787682058.68,2026-08-25 23:50:58,2026-08-25 23:50:58,5.24,0.167,0.0,0.167,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0031,edgesync_local,4,trial2,False,1787682058.681,2026-08-25 23:50:58,2026-08-25 23:50:58,5.797,0.397,0.0,0.397,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0032,edgesync_local,4,trial2,False,1787682058.683,2026-08-25 23:50:58,2026-08-25 23:50:58,5.574,0.241,0.0,0.241,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0033,edgesync_local,4,trial2,False,1787682058.684,2026-08-25 23:50:58,2026-08-25 23:50:58,5.741,0.152,0.0,0.152,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0034,edgesync_local,4,trial2,False,1787682058.686,2026-08-25 23:50:58,2026-08-25 23:50:58,5.496,0.178,0.0,0.178,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0035,edgesync_local,4,trial2,False,1787682058.686,2026-08-25 23:50:58,2026-08-25 23:50:58,4.545,0.156,0.0,0.156,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0036,edgesync_local,4,trial2,False,1787682058.688,2026-08-25 23:50:58,2026-08-25 23:50:58,5.187,0.157,0.0,0.157,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0037,edgesync_local,4,trial2,False,1787682058.69,2026-08-25 23:50:58,2026-08-25 23:50:58,6.067,0.195,0.0,0.195,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0038,edgesync_local,4,trial2,False,1787682058.691,2026-08-25 23:50:58,2026-08-25 23:50:58,5.851,0.156,0.0,0.156,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0039,edgesync_local,4,trial2,False,1787682058.693,2026-08-25 23:50:58,2026-08-25 23:50:58,7.104,0.265,0.0,0.265,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0040,edgesync_local,4,trial2,False,1787682058.693,2026-08-25 23:50:58,2026-08-25 23:50:58,4.308,0.169,0.0,0.169,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0041,edgesync_local,4,trial2,False,1787682058.695,2026-08-25 23:50:58,2026-08-25 23:50:58,5.052,0.168,0.0,0.168,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0042,edgesync_local,4,trial2,False,1787682058.695,2026-08-25 23:50:58,2026-08-25 23:50:58,3.175,0.158,0.0,0.158,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0043,edgesync_local,4,trial2,False,1787682058.701,2026-08-25 23:50:58,2026-08-25 23:50:58,8.419,0.383,0.0,0.383,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0044,edgesync_local,4,trial2,False,1787682058.697,2026-08-25 23:50:58,2026-08-25 23:50:58,4.202,0.443,0.0,0.443,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0045,edgesync_local,4,trial2,False,1787682058.699,2026-08-25 23:50:58,2026-08-25 23:50:58,4.029,0.208,0.0,0.208,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0046,edgesync_local,4,trial2,False,1787682058.701,2026-08-25 23:50:58,2026-08-25 23:50:58,5.763,0.164,0.0,0.164,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0047,edgesync_local,4,trial2,False,1787682058.703,2026-08-25 23:50:58,2026-08-25 23:50:58,5.465,0.483,0.0,0.483,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0048,edgesync_local,4,trial2,False,1787682058.703,2026-08-25 23:50:58,2026-08-25 23:50:58,4.572,0.155,0.0,0.155,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0049,edgesync_local,4,trial2,False,1787682058.709,2026-08-25 23:50:58,2026-08-25 23:50:58,8.015,0.162,0.0,0.162,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0050,edgesync_local,4,trial2,False,1787682058.706,2026-08-25 23:50:58,2026-08-25 23:50:58,5.016,0.179,0.0,0.179,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0051,edgesync_local,4,trial2,False,1787682058.709,2026-08-25 23:50:58,2026-08-25 23:50:58,5.839,0.167,0.0,0.167,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0052,edgesync_local,4,trial2,False,1787682058.709,2026-08-25 23:50:58,2026-08-25 23:50:58,5.233,0.17,0.0,0.17,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0053,edgesync_local,4,trial2,False,1787682058.71,2026-08-25 23:50:58,2026-08-25 23:50:58,3.965,0.154,0.0,0.154,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0054,edgesync_local,4,trial2,False,1787682058.718,2026-08-25 23:50:58,2026-08-25 23:50:58,8.932,0.171,0.0,0.171,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0055,edgesync_local,4,trial2,False,1787682058.717,2026-08-25 23:50:58,2026-08-25 23:50:58,7.991,0.478,0.0,0.478,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0056,edgesync_local,4,trial2,False,1787682058.716,2026-08-25 23:50:58,2026-08-25 23:50:58,6.449,0.258,0.0,0.258,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0057,edgesync_local,4,trial2,False,1787682058.717,2026-08-25 23:50:58,2026-08-25 23:50:58,7.009,0.168,0.0,0.168,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0058,edgesync_local,4,trial2,False,1787682058.723,2026-08-25 23:50:58,2026-08-25 23:50:58,7.153,0.202,0.0,0.202,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0059,edgesync_local,4,trial2,False,1787682058.723,2026-08-25 23:50:58,2026-08-25 23:50:58,5.598,0.313,0.0,0.313,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0060,edgesync_local,4,trial2,False,1787682058.725,2026-08-25 23:50:58,2026-08-25 23:50:58,7.711,0.188,0.0,0.188,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0061,edgesync_local,4,trial2,False,1787682058.725,2026-08-25 23:50:58,2026-08-25 23:50:58,6.662,0.158,0.0,0.158,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0062,edgesync_local,4,trial2,False,1787682058.729,2026-08-25 23:50:58,2026-08-25 23:50:58,6.5,0.411,0.0,0.411,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0063,edgesync_local,4,trial2,False,1787682058.729,2026-08-25 23:50:58,2026-08-25 23:50:58,6.065,0.213,0.0,0.213,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0064,edgesync_local,4,trial2,False,1787682058.731,2026-08-25 23:50:58,2026-08-25 23:50:58,6.442,0.181,0.0,0.181,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0065,edgesync_local,4,trial2,False,1787682058.731,2026-08-25 23:50:58,2026-08-25 23:50:58,5.505,0.371,0.0,0.371,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0066,edgesync_local,4,trial2,False,1787682058.735,2026-08-25 23:50:58,2026-08-25 23:50:58,5.461,0.794,0.0,0.794,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0067,edgesync_local,4,trial2,False,1787682058.738,2026-08-25 23:50:58,2026-08-25 23:50:58,8.445,0.18,0.0,0.18,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0068,edgesync_local,4,trial2,False,1787682058.738,2026-08-25 23:50:58,2026-08-25 23:50:58,7.234,0.181,0.0,0.181,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0069,edgesync_local,4,trial2,False,1787682058.737,2026-08-25 23:50:58,2026-08-25 23:50:58,6.392,0.248,0.0,0.248,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0070,edgesync_local,4,trial2,False,1787682058.739,2026-08-25 23:50:58,2026-08-25 23:50:58,4.005,0.153,0.0,0.153,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0071,edgesync_local,4,trial2,False,1787682058.744,2026-08-25 23:50:58,2026-08-25 23:50:58,6.487,0.217,0.0,0.217,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0072,edgesync_local,4,trial2,False,1787682058.745,2026-08-25 23:50:58,2026-08-25 23:50:58,7.049,0.36,0.0,0.36,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0073,edgesync_local,4,trial2,False,1787682058.746,2026-08-25 23:50:58,2026-08-25 23:50:58,7.309,0.184,0.0,0.184,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0074,edgesync_local,4,trial2,False,1787682058.746,2026-08-25 23:50:58,2026-08-25 23:50:58,7.605,0.209,0.0,0.209,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0075,edgesync_local,4,trial2,False,1787682058.753,2026-08-25 23:50:58,2026-08-25 23:50:58,8.324,0.166,0.0,0.166,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0076,edgesync_local,4,trial2,False,1787682058.754,2026-08-25 23:50:58,2026-08-25 23:50:58,8.423,0.187,0.0,0.187,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0077,edgesync_local,4,trial2,False,1787682058.751,2026-08-25 23:50:58,2026-08-25 23:50:58,5.771,0.249,0.0,0.249,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
req_0078,edgesync_local,4,trial2,False,1787682058.753,2026-08-25 23:50:58,2026-08-25 23:50:58,6.881,0.158,0.0,0.158,True,200,False,EAST,EAST,local,0dd7ac467cda5b5453254186b782e8b404cdb2c6af8ab545abe7659fa6ee6311
