trial_id,request_id,architecture,source_region,target_region,locality_configuration,is_local,success,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,timestamp,workload_hash
trial1,req_0001,Centralized,EAST,EAST,L90,True,True,4.512,0.129,0.0,0.129,1787630848.382,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial1,req_0002,Centralized,WEST,WEST,L90,True,True,3.98,0.101,0.0,0.101,1787630848.386,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial1,req_0003,Centralized,CENTRAL,CENTRAL,L90,True,True,5.106,0.141,0.0,0.141,1787630848.391,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial1,req_0004,Centralized,EAST,EAST,L90,True,True,4.042,0.108,0.0,0.108,1787630848.395,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial1,req_0005,Centralized,WEST,WEST,L90,True,True,3.977,0.091,0.0,0.091,1787630848.399,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial1,req_0006,Centralized,CENTRAL,EAST,L90,False,True,3.801,0.094,0.0,0.094,1787630848.403,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial1,req_0007,Centralized,EAST,EAST,L90,True,True,3.099,0.131,0.0,0.131,1787630848.406,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial1,req_0008,Centralized,WEST,WEST,L90,True,True,3.517,0.114,0.0,0.114,1787630848.41,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial1,req_0009,Centralized,CENTRAL,CENTRAL,L90,True,True,2.972,0.071,0.0,0.071,1787630848.413,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial1,req_0010,Centralized,EAST,EAST,L90,True,True,3.571,0.089,0.0,0.089,1787630848.416,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial1,req_0011,Centralized,WEST,WEST,L90,True,True,3.363,0.075,0.0,0.075,1787630848.42,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial1,req_0012,Centralized,CENTRAL,CENTRAL,L90,True,True,3.993,0.119,0.0,0.119,1787630848.424,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial1,req_0013,Centralized,EAST,EAST,L90,True,True,4.681,0.13,0.0,0.13,1787630848.428,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial1,req_0014,Centralized,WEST,WEST,L90,True,True,5.334,0.14,0.0,0.14,1787630848.434,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial1,req_0015,Centralized,CENTRAL,CENTRAL,L90,True,True,4.491,0.131,0.0,0.131,1787630848.438,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial1,req_0016,Centralized,EAST,EAST,L90,True,True,4.273,0.146,0.0,0.146,1787630848.443,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial1,req_0017,Centralized,WEST,WEST,L90,True,True,3.805,0.078,0.0,0.078,1787630848.446,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial1,req_0018,Centralized,CENTRAL,WEST,L90,False,True,4.679,0.151,0.0,0.151,1787630848.451,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial1,req_0019,Centralized,EAST,EAST,L90,True,True,4.106,0.136,0.0,0.136,1787630848.455,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial1,req_0020,Centralized,WEST,WEST,L90,True,True,4.171,0.128,0.0,0.128,1787630848.459,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial1,req_0021,Centralized,CENTRAL,CENTRAL,L90,True,True,4.008,0.138,0.0,0.138,1787630848.463,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial1,req_0022,Centralized,EAST,CENTRAL,L90,False,True,4.11,0.109,0.0,0.109,1787630848.468,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial1,req_0023,Centralized,WEST,WEST,L90,True,True,4.428,0.118,0.0,0.118,1787630848.472,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial1,req_0024,Centralized,CENTRAL,WEST,L90,False,True,3.156,0.071,0.0,0.071,1787630848.475,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial1,req_0025,Centralized,EAST,EAST,L90,True,True,3.952,0.12,0.0,0.12,1787630848.479,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
