trial_id,request_id,architecture,source_region,target_region,locality_configuration,is_local,success,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,timestamp,workload_hash
trial1,req_0001,Centralized,EAST,EAST,L70,True,True,4.081,0.486,0.0,0.486,1787630854.645,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial1,req_0002,Centralized,WEST,WEST,L70,True,True,3.966,0.433,0.0,0.433,1787630854.649,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial1,req_0003,Centralized,CENTRAL,CENTRAL,L70,True,True,3.414,0.297,0.0,0.297,1787630854.653,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial1,req_0004,Centralized,EAST,EAST,L70,True,True,2.709,0.28,0.0,0.28,1787630854.655,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial1,req_0005,Centralized,WEST,WEST,L70,True,True,3.001,0.273,0.0,0.273,1787630854.658,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial1,req_0006,Centralized,CENTRAL,CENTRAL,L70,True,True,3.76,0.375,0.0,0.375,1787630854.662,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial1,req_0007,Centralized,EAST,EAST,L70,True,True,3.855,0.344,0.0,0.344,1787630854.666,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial1,req_0008,Centralized,WEST,WEST,L70,True,True,4.228,0.793,0.0,0.793,1787630854.67,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial1,req_0009,Centralized,CENTRAL,EAST,L70,False,True,4.734,0.446,0.0,0.446,1787630854.675,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial1,req_0010,Centralized,EAST,WEST,L70,False,True,4.543,0.493,0.0,0.493,1787630854.68,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial1,req_0011,Centralized,WEST,CENTRAL,L70,False,True,4.467,0.468,0.0,0.468,1787630854.684,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial1,req_0012,Centralized,CENTRAL,CENTRAL,L70,True,True,4.356,0.475,0.0,0.475,1787630854.688,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial1,req_0013,Centralized,EAST,EAST,L70,True,True,4.232,0.384,0.0,0.384,1787630854.693,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial1,req_0014,Centralized,WEST,EAST,L70,False,True,4.719,0.505,0.0,0.505,1787630854.697,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial1,req_0015,Centralized,CENTRAL,CENTRAL,L70,True,True,4.415,0.429,0.0,0.429,1787630854.702,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial1,req_0016,Centralized,EAST,EAST,L70,True,True,4.498,0.508,0.0,0.508,1787630854.706,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial1,req_0017,Centralized,WEST,CENTRAL,L70,False,True,4.838,0.548,0.0,0.548,1787630854.711,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial1,req_0018,Centralized,CENTRAL,CENTRAL,L70,True,True,4.691,0.539,0.0,0.539,1787630854.716,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial1,req_0019,Centralized,EAST,WEST,L70,False,True,4.243,0.462,0.0,0.462,1787630854.72,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial1,req_0020,Centralized,WEST,WEST,L70,True,True,4.516,0.511,0.0,0.511,1787630854.725,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial1,req_0021,Centralized,CENTRAL,CENTRAL,L70,True,True,4.261,0.479,0.0,0.479,1787630854.729,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial1,req_0022,Centralized,EAST,CENTRAL,L70,False,True,4.614,0.454,0.0,0.454,1787630854.734,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial1,req_0023,Centralized,WEST,EAST,L70,False,True,4.31,0.459,0.0,0.459,1787630854.738,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial1,req_0024,Centralized,CENTRAL,CENTRAL,L70,True,True,4.084,0.423,0.0,0.423,1787630854.742,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial1,req_0025,Centralized,EAST,CENTRAL,L70,False,True,4.351,0.522,0.0,0.522,1787630854.747,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial1,req_0026,Centralized,WEST,WEST,L70,True,True,4.329,0.408,0.0,0.408,1787630854.751,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial1,req_0027,Centralized,CENTRAL,CENTRAL,L70,True,True,4.702,0.463,0.0,0.463,1787630854.756,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial1,req_0028,Centralized,EAST,WEST,L70,False,True,3.564,0.311,0.0,0.311,1787630854.759,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
