trial_id,request_id,architecture,source_region,target_region,locality_configuration,is_local,success,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,timestamp,workload_hash
trial1,req_0001,Centralized,EAST,EAST,L50,True,True,4.761,0.519,0.0,0.519,1787630861.374,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0002,Centralized,WEST,WEST,L50,True,True,4.409,0.61,0.0,0.61,1787630861.378,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0003,Centralized,CENTRAL,CENTRAL,L50,True,True,4.831,0.527,0.0,0.527,1787630861.383,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0004,Centralized,EAST,EAST,L50,True,True,3.893,0.485,0.0,0.485,1787630861.387,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0005,Centralized,WEST,CENTRAL,L50,False,True,4.634,0.617,0.0,0.617,1787630861.392,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0006,Centralized,CENTRAL,CENTRAL,L50,True,True,5.511,0.607,0.0,0.607,1787630861.397,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0007,Centralized,EAST,EAST,L50,True,True,3.707,0.56,0.0,0.56,1787630861.401,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0008,Centralized,WEST,EAST,L50,False,True,3.286,0.332,0.0,0.332,1787630861.404,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0009,Centralized,CENTRAL,CENTRAL,L50,True,True,4.528,0.53,0.0,0.53,1787630861.409,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0010,Centralized,EAST,EAST,L50,True,True,4.566,0.468,0.0,0.468,1787630861.413,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0011,Centralized,WEST,WEST,L50,True,True,2.976,0.295,0.0,0.295,1787630861.416,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0012,Centralized,CENTRAL,CENTRAL,L50,True,True,3.379,0.464,0.0,0.464,1787630861.42,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0013,Centralized,EAST,EAST,L50,True,True,3.726,0.449,0.0,0.449,1787630861.423,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0014,Centralized,WEST,CENTRAL,L50,False,True,3.073,0.369,0.0,0.369,1787630861.426,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0015,Centralized,CENTRAL,WEST,L50,False,True,3.996,0.348,0.0,0.348,1787630861.431,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0016,Centralized,EAST,EAST,L50,True,True,4.401,0.368,0.0,0.368,1787630861.435,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0017,Centralized,WEST,WEST,L50,True,True,4.793,0.503,0.0,0.503,1787630861.44,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0018,Centralized,CENTRAL,EAST,L50,False,True,4.424,0.47,0.0,0.47,1787630861.444,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0019,Centralized,EAST,EAST,L50,True,True,3.995,0.512,0.0,0.512,1787630861.448,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0020,Centralized,WEST,EAST,L50,False,True,4.159,0.403,0.0,0.403,1787630861.452,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0021,Centralized,CENTRAL,EAST,L50,False,True,4.542,0.523,0.0,0.523,1787630861.457,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0022,Centralized,EAST,WEST,L50,False,True,3.959,0.853,0.0,0.853,1787630861.461,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0023,Centralized,WEST,WEST,L50,True,True,4.657,0.471,0.0,0.471,1787630861.466,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0024,Centralized,CENTRAL,CENTRAL,L50,True,True,4.379,0.447,0.0,0.447,1787630861.47,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0025,Centralized,EAST,CENTRAL,L50,False,True,4.758,0.529,0.0,0.529,1787630861.475,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0026,Centralized,WEST,EAST,L50,False,True,4.137,0.525,0.0,0.525,1787630861.479,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0027,Centralized,CENTRAL,EAST,L50,False,True,4.148,0.466,0.0,0.466,1787630861.483,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0028,Centralized,EAST,WEST,L50,False,True,3.47,0.453,0.0,0.453,1787630861.487,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0029,Centralized,WEST,WEST,L50,True,True,3.701,0.427,0.0,0.427,1787630861.49,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0030,Centralized,CENTRAL,EAST,L50,False,True,4.164,0.507,0.0,0.507,1787630861.495,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0031,Centralized,EAST,WEST,L50,False,True,14.492,0.659,0.0,0.659,1787630861.509,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0032,Centralized,WEST,WEST,L50,True,True,4.165,0.814,0.0,0.814,1787630861.513,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0033,Centralized,CENTRAL,CENTRAL,L50,True,True,3.168,0.424,0.0,0.424,1787630861.517,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0034,Centralized,EAST,CENTRAL,L50,False,True,3.585,0.445,0.0,0.445,1787630861.52,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0035,Centralized,WEST,EAST,L50,False,True,4.69,0.569,0.0,0.569,1787630861.525,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0036,Centralized,CENTRAL,EAST,L50,False,True,4.758,0.537,0.0,0.537,1787630861.53,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0037,Centralized,EAST,WEST,L50,False,True,4.611,0.613,0.0,0.613,1787630861.534,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0038,Centralized,WEST,CENTRAL,L50,False,True,4.321,0.574,0.0,0.574,1787630861.539,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0039,Centralized,CENTRAL,WEST,L50,False,True,4.739,0.481,0.0,0.481,1787630861.543,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0040,Centralized,EAST,EAST,L50,True,True,3.921,0.278,0.0,0.278,1787630861.547,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0041,Centralized,WEST,CENTRAL,L50,False,True,4.109,0.412,0.0,0.412,1787630861.551,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0042,Centralized,CENTRAL,CENTRAL,L50,True,True,4.822,0.478,0.0,0.478,1787630861.556,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
