trial_id,request_id,architecture,source_region,target_region,locality_configuration,is_local,success,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,timestamp,workload_hash
trial3,req_0001,Centralized,EAST,EAST,L90,True,True,4.038,0.449,0.0,0.449,1787630852.512,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0002,Centralized,WEST,WEST,L90,True,True,4.651,0.434,0.0,0.434,1787630852.517,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0003,Centralized,CENTRAL,CENTRAL,L90,True,True,3.133,0.544,0.0,0.544,1787630852.52,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0004,Centralized,EAST,EAST,L90,True,True,4.564,0.494,0.0,0.494,1787630852.525,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0005,Centralized,WEST,WEST,L90,True,True,5.366,0.487,0.0,0.487,1787630852.53,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0006,Centralized,CENTRAL,EAST,L90,False,True,3.809,0.439,0.0,0.439,1787630852.534,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0007,Centralized,EAST,EAST,L90,True,True,4.611,0.458,0.0,0.458,1787630852.539,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0008,Centralized,WEST,WEST,L90,True,True,4.788,1.13,0.0,1.13,1787630852.543,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0009,Centralized,CENTRAL,CENTRAL,L90,True,True,4.595,0.446,0.0,0.446,1787630852.548,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0010,Centralized,EAST,EAST,L90,True,True,4.651,0.497,0.0,0.497,1787630852.553,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0011,Centralized,WEST,WEST,L90,True,True,4.243,0.477,0.0,0.477,1787630852.557,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0012,Centralized,CENTRAL,CENTRAL,L90,True,True,4.61,0.471,0.0,0.471,1787630852.562,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0013,Centralized,EAST,EAST,L90,True,True,4.157,0.483,0.0,0.483,1787630852.566,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0014,Centralized,WEST,WEST,L90,True,True,3.658,0.47,0.0,0.47,1787630852.569,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0015,Centralized,CENTRAL,CENTRAL,L90,True,True,4.309,0.479,0.0,0.479,1787630852.574,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0016,Centralized,EAST,EAST,L90,True,True,4.958,0.489,0.0,0.489,1787630852.579,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0017,Centralized,WEST,WEST,L90,True,True,4.79,0.459,0.0,0.459,1787630852.584,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0018,Centralized,CENTRAL,WEST,L90,False,True,3.15,0.427,0.0,0.427,1787630852.587,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0019,Centralized,EAST,EAST,L90,True,True,4.024,0.415,0.0,0.415,1787630852.591,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0020,Centralized,WEST,WEST,L90,True,True,3.541,0.259,0.0,0.259,1787630852.594,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0021,Centralized,CENTRAL,CENTRAL,L90,True,True,3.293,0.312,0.0,0.312,1787630852.598,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0022,Centralized,EAST,CENTRAL,L90,False,True,3.364,0.32,0.0,0.32,1787630852.601,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0023,Centralized,WEST,WEST,L90,True,True,4.047,0.481,0.0,0.481,1787630852.605,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0024,Centralized,CENTRAL,WEST,L90,False,True,2.679,0.281,0.0,0.281,1787630852.608,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0025,Centralized,EAST,EAST,L90,True,True,2.967,0.278,0.0,0.278,1787630852.611,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0026,Centralized,WEST,WEST,L90,True,True,2.855,0.222,0.0,0.222,1787630852.614,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0027,Centralized,CENTRAL,CENTRAL,L90,True,True,3.521,0.386,0.0,0.386,1787630852.617,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0028,Centralized,EAST,EAST,L90,True,True,4.677,0.469,0.0,0.469,1787630852.622,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0029,Centralized,WEST,WEST,L90,True,True,5.045,0.494,0.0,0.494,1787630852.627,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0030,Centralized,CENTRAL,CENTRAL,L90,True,True,4.159,0.434,0.0,0.434,1787630852.631,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0031,Centralized,EAST,EAST,L90,True,True,5.193,0.501,0.0,0.501,1787630852.636,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0032,Centralized,WEST,WEST,L90,True,True,5.335,0.528,0.0,0.528,1787630852.642,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0033,Centralized,CENTRAL,CENTRAL,L90,True,True,4.703,0.439,0.0,0.439,1787630852.647,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0034,Centralized,EAST,EAST,L90,True,True,3.289,0.373,0.0,0.373,1787630852.65,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0035,Centralized,WEST,WEST,L90,True,True,4.391,0.486,0.0,0.486,1787630852.654,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0036,Centralized,CENTRAL,CENTRAL,L90,True,True,4.546,0.476,0.0,0.476,1787630852.659,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0037,Centralized,EAST,EAST,L90,True,True,3.83,0.392,0.0,0.392,1787630852.663,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0038,Centralized,WEST,WEST,L90,True,True,3.799,0.361,0.0,0.361,1787630852.667,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0039,Centralized,CENTRAL,CENTRAL,L90,True,True,3.822,0.498,0.0,0.498,1787630852.67,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0040,Centralized,EAST,EAST,L90,True,True,4.848,0.475,0.0,0.475,1787630852.675,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0041,Centralized,WEST,WEST,L90,True,True,4.449,0.417,0.0,0.417,1787630852.68,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0042,Centralized,CENTRAL,CENTRAL,L90,True,True,4.734,0.466,0.0,0.466,1787630852.684,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0043,Centralized,EAST,EAST,L90,True,True,5.036,0.591,0.0,0.591,1787630852.69,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0044,Centralized,WEST,WEST,L90,True,True,4.449,0.406,0.0,0.406,1787630852.694,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0045,Centralized,CENTRAL,CENTRAL,L90,True,True,5.238,0.62,0.0,0.62,1787630852.699,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0046,Centralized,EAST,EAST,L90,True,True,4.182,0.455,0.0,0.455,1787630852.704,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0047,Centralized,WEST,CENTRAL,L90,False,True,4.612,0.467,0.0,0.467,1787630852.708,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0048,Centralized,CENTRAL,CENTRAL,L90,True,True,3.824,0.306,0.0,0.306,1787630852.712,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0049,Centralized,EAST,EAST,L90,True,True,4.207,0.514,0.0,0.514,1787630852.716,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0050,Centralized,WEST,WEST,L90,True,True,4.161,0.446,0.0,0.446,1787630852.72,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0051,Centralized,CENTRAL,CENTRAL,L90,True,True,4.297,0.452,0.0,0.452,1787630852.725,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0052,Centralized,EAST,EAST,L90,True,True,4.467,0.571,0.0,0.571,1787630852.729,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0053,Centralized,WEST,WEST,L90,True,True,4.481,0.411,0.0,0.411,1787630852.734,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
