trial_id,request_id,architecture,source_region,target_region,locality_configuration,is_local,success,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,timestamp,workload_hash
trial3,req_0001,Centralized,EAST,EAST,L70,True,True,4.527,0.477,0.0,0.477,1787630859.089,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0002,Centralized,WEST,WEST,L70,True,True,4.326,0.538,0.0,0.538,1787630859.094,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0003,Centralized,CENTRAL,CENTRAL,L70,True,True,4.534,0.435,0.0,0.435,1787630859.098,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0004,Centralized,EAST,EAST,L70,True,True,4.224,0.366,0.0,0.366,1787630859.102,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0005,Centralized,WEST,WEST,L70,True,True,4.638,0.431,0.0,0.431,1787630859.107,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0006,Centralized,CENTRAL,CENTRAL,L70,True,True,4.66,0.514,0.0,0.514,1787630859.112,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0007,Centralized,EAST,EAST,L70,True,True,4.992,0.494,0.0,0.494,1787630859.117,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0008,Centralized,WEST,WEST,L70,True,True,5.398,1.395,0.0,1.395,1787630859.122,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0009,Centralized,CENTRAL,EAST,L70,False,True,5.039,0.393,0.0,0.393,1787630859.127,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0010,Centralized,EAST,WEST,L70,False,True,4.662,0.454,0.0,0.454,1787630859.132,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0011,Centralized,WEST,CENTRAL,L70,False,True,3.977,0.463,0.0,0.463,1787630859.136,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0012,Centralized,CENTRAL,CENTRAL,L70,True,True,4.455,0.457,0.0,0.457,1787630859.14,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0013,Centralized,EAST,EAST,L70,True,True,4.115,0.541,0.0,0.541,1787630859.145,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0014,Centralized,WEST,EAST,L70,False,True,2.996,0.294,0.0,0.294,1787630859.148,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0015,Centralized,CENTRAL,CENTRAL,L70,True,True,2.621,0.256,0.0,0.256,1787630859.15,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0016,Centralized,EAST,EAST,L70,True,True,3.034,0.328,0.0,0.328,1787630859.153,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0017,Centralized,WEST,CENTRAL,L70,False,True,2.958,0.333,0.0,0.333,1787630859.156,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0018,Centralized,CENTRAL,CENTRAL,L70,True,True,2.875,0.328,0.0,0.328,1787630859.159,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0019,Centralized,EAST,WEST,L70,False,True,2.875,0.38,0.0,0.38,1787630859.162,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0020,Centralized,WEST,WEST,L70,True,True,2.445,0.261,0.0,0.261,1787630859.165,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0021,Centralized,CENTRAL,CENTRAL,L70,True,True,3.606,0.313,0.0,0.313,1787630859.168,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0022,Centralized,EAST,CENTRAL,L70,False,True,4.482,0.453,0.0,0.453,1787630859.173,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0023,Centralized,WEST,EAST,L70,False,True,4.347,0.432,0.0,0.432,1787630859.177,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0024,Centralized,CENTRAL,CENTRAL,L70,True,True,2.89,0.23,0.0,0.23,1787630859.18,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0025,Centralized,EAST,CENTRAL,L70,False,True,3.301,0.254,0.0,0.254,1787630859.183,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0026,Centralized,WEST,WEST,L70,True,True,4.348,0.606,0.0,0.606,1787630859.188,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0027,Centralized,CENTRAL,CENTRAL,L70,True,True,4.165,0.402,0.0,0.402,1787630859.192,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0028,Centralized,EAST,WEST,L70,False,True,4.349,0.455,0.0,0.455,1787630859.196,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0029,Centralized,WEST,WEST,L70,True,True,4.528,0.514,0.0,0.514,1787630859.201,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0030,Centralized,CENTRAL,CENTRAL,L70,True,True,4.19,0.518,0.0,0.518,1787630859.205,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0031,Centralized,EAST,EAST,L70,True,True,3.845,0.389,0.0,0.389,1787630859.209,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0032,Centralized,WEST,WEST,L70,True,True,4.02,0.449,0.0,0.449,1787630859.213,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0033,Centralized,CENTRAL,CENTRAL,L70,True,True,3.936,0.572,0.0,0.572,1787630859.217,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0034,Centralized,EAST,EAST,L70,True,True,4.409,0.491,0.0,0.491,1787630859.221,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0035,Centralized,WEST,CENTRAL,L70,False,True,3.96,0.346,0.0,0.346,1787630859.225,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0036,Centralized,CENTRAL,CENTRAL,L70,True,True,4.119,0.544,0.0,0.544,1787630859.229,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0037,Centralized,EAST,EAST,L70,True,True,4.514,0.497,0.0,0.497,1787630859.234,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0038,Centralized,WEST,WEST,L70,True,True,4.816,0.541,0.0,0.541,1787630859.239,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0039,Centralized,CENTRAL,WEST,L70,False,True,4.462,0.547,0.0,0.547,1787630859.243,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0040,Centralized,EAST,EAST,L70,True,True,3.598,0.688,0.0,0.688,1787630859.247,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0041,Centralized,WEST,WEST,L70,True,True,3.644,0.675,0.0,0.675,1787630859.251,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0042,Centralized,CENTRAL,EAST,L70,False,True,3.24,0.302,0.0,0.302,1787630859.254,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0043,Centralized,EAST,EAST,L70,True,True,4.293,0.452,0.0,0.452,1787630859.258,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0044,Centralized,WEST,WEST,L70,True,True,3.365,0.382,0.0,0.382,1787630859.262,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0045,Centralized,CENTRAL,WEST,L70,False,True,3.357,0.409,0.0,0.409,1787630859.265,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0046,Centralized,EAST,EAST,L70,True,True,3.259,0.31,0.0,0.31,1787630859.268,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0047,Centralized,WEST,WEST,L70,True,True,4.611,0.489,0.0,0.489,1787630859.273,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0048,Centralized,CENTRAL,EAST,L70,False,True,4.533,0.536,0.0,0.536,1787630859.277,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0049,Centralized,EAST,EAST,L70,True,True,4.689,0.512,0.0,0.512,1787630859.282,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0050,Centralized,WEST,EAST,L70,False,True,4.571,0.448,0.0,0.448,1787630859.287,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0051,Centralized,CENTRAL,CENTRAL,L70,True,True,5.407,0.468,0.0,0.468,1787630859.292,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0052,Centralized,EAST,EAST,L70,True,True,4.704,0.491,0.0,0.491,1787630859.297,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0053,Centralized,WEST,WEST,L70,True,True,4.828,0.517,0.0,0.517,1787630859.302,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0054,Centralized,CENTRAL,CENTRAL,L70,True,True,4.214,0.421,0.0,0.421,1787630859.306,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0055,Centralized,EAST,EAST,L70,True,True,5.042,0.461,0.0,0.461,1787630859.311,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0056,Centralized,WEST,WEST,L70,True,True,4.905,0.554,0.0,0.554,1787630859.316,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0057,Centralized,CENTRAL,EAST,L70,False,True,3.736,0.513,0.0,0.513,1787630859.32,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0058,Centralized,EAST,WEST,L70,False,True,4.495,0.502,0.0,0.502,1787630859.324,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
trial3,req_0059,Centralized,WEST,WEST,L70,True,True,4.397,0.497,0.0,0.497,1787630859.329,121c0bf432cb375d735b378aa915cf24d0b84e9291249ca3155625e052cfebbb
