trial_id,request_id,architecture,source_region,target_region,locality_configuration,is_local,success,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,timestamp,workload_hash
trial2,req_0001,Centralized,EAST,EAST,L50,True,True,3.985,0.483,0.0,0.483,1787630863.774,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0002,Centralized,WEST,WEST,L50,True,True,4.652,0.565,0.0,0.565,1787630863.779,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0003,Centralized,CENTRAL,CENTRAL,L50,True,True,4.5,0.544,0.0,0.544,1787630863.784,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0004,Centralized,EAST,EAST,L50,True,True,4.862,0.542,0.0,0.542,1787630863.788,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0005,Centralized,WEST,CENTRAL,L50,False,True,4.716,0.463,0.0,0.463,1787630863.793,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0006,Centralized,CENTRAL,CENTRAL,L50,True,True,4.826,0.606,0.0,0.606,1787630863.798,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0007,Centralized,EAST,EAST,L50,True,True,5.107,0.612,0.0,0.612,1787630863.803,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0008,Centralized,WEST,EAST,L50,False,True,4.789,0.479,0.0,0.479,1787630863.808,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0009,Centralized,CENTRAL,CENTRAL,L50,True,True,3.634,0.52,0.0,0.52,1787630863.812,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0010,Centralized,EAST,EAST,L50,True,True,3.93,0.306,0.0,0.306,1787630863.816,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0011,Centralized,WEST,WEST,L50,True,True,4.959,0.635,0.0,0.635,1787630863.821,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0012,Centralized,CENTRAL,CENTRAL,L50,True,True,5.357,0.904,0.0,0.904,1787630863.826,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0013,Centralized,EAST,EAST,L50,True,True,5.513,0.598,0.0,0.598,1787630863.832,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0014,Centralized,WEST,CENTRAL,L50,False,True,7.045,0.578,0.0,0.578,1787630863.839,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0015,Centralized,CENTRAL,WEST,L50,False,True,3.963,0.386,0.0,0.386,1787630863.843,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0016,Centralized,EAST,EAST,L50,True,True,4.104,0.467,0.0,0.467,1787630863.847,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0017,Centralized,WEST,WEST,L50,True,True,4.903,0.469,0.0,0.469,1787630863.852,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0018,Centralized,CENTRAL,EAST,L50,False,True,4.843,0.549,0.0,0.549,1787630863.857,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0019,Centralized,EAST,EAST,L50,True,True,4.265,0.572,0.0,0.572,1787630863.861,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0020,Centralized,WEST,EAST,L50,False,True,4.273,0.469,0.0,0.469,1787630863.865,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0021,Centralized,CENTRAL,EAST,L50,False,True,4.164,0.499,0.0,0.499,1787630863.869,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0022,Centralized,EAST,WEST,L50,False,True,3.903,0.38,0.0,0.38,1787630863.873,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0023,Centralized,WEST,WEST,L50,True,True,4.363,0.526,0.0,0.526,1787630863.878,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0024,Centralized,CENTRAL,CENTRAL,L50,True,True,4.255,0.536,0.0,0.536,1787630863.882,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0025,Centralized,EAST,CENTRAL,L50,False,True,4.525,0.515,0.0,0.515,1787630863.887,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0026,Centralized,WEST,EAST,L50,False,True,4.196,0.491,0.0,0.491,1787630863.891,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0027,Centralized,CENTRAL,EAST,L50,False,True,5.03,0.582,0.0,0.582,1787630863.896,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0028,Centralized,EAST,WEST,L50,False,True,4.865,0.57,0.0,0.57,1787630863.901,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0029,Centralized,WEST,WEST,L50,True,True,4.963,0.593,0.0,0.593,1787630863.906,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0030,Centralized,CENTRAL,EAST,L50,False,True,4.878,0.506,0.0,0.506,1787630863.911,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0031,Centralized,EAST,WEST,L50,False,True,4.974,0.546,0.0,0.546,1787630863.916,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0032,Centralized,WEST,WEST,L50,True,True,4.906,0.638,0.0,0.638,1787630863.921,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0033,Centralized,CENTRAL,CENTRAL,L50,True,True,4.447,0.509,0.0,0.509,1787630863.925,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0034,Centralized,EAST,CENTRAL,L50,False,True,4.318,0.492,0.0,0.492,1787630863.93,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0035,Centralized,WEST,EAST,L50,False,True,4.534,0.501,0.0,0.501,1787630863.934,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0036,Centralized,CENTRAL,EAST,L50,False,True,4.218,0.628,0.0,0.628,1787630863.938,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0037,Centralized,EAST,WEST,L50,False,True,4.987,0.599,0.0,0.599,1787630863.943,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0038,Centralized,WEST,CENTRAL,L50,False,True,4.944,0.534,0.0,0.534,1787630863.948,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0039,Centralized,CENTRAL,WEST,L50,False,True,4.116,0.429,0.0,0.429,1787630863.952,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0040,Centralized,EAST,EAST,L50,True,True,5.209,0.579,0.0,0.579,1787630863.958,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0041,Centralized,WEST,CENTRAL,L50,False,True,4.948,0.521,0.0,0.521,1787630863.963,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0042,Centralized,CENTRAL,CENTRAL,L50,True,True,4.501,0.654,0.0,0.654,1787630863.967,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0043,Centralized,EAST,EAST,L50,True,True,3.411,0.533,0.0,0.533,1787630863.971,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0044,Centralized,WEST,WEST,L50,True,True,3.369,0.422,0.0,0.422,1787630863.974,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
