trial_id,request_id,architecture,source_region,target_region,locality_configuration,is_local,success,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,timestamp,workload_hash
trial3,req_0001,Centralized,EAST,CENTRAL,L30,False,True,4.462,0.496,0.0,0.496,1787630873.625,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0002,Centralized,WEST,WEST,L30,True,True,4.471,0.45,0.0,0.45,1787630873.63,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0003,Centralized,CENTRAL,WEST,L30,False,True,4.395,0.437,0.0,0.437,1787630873.634,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0004,Centralized,EAST,CENTRAL,L30,False,True,4.517,0.455,0.0,0.455,1787630873.639,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0005,Centralized,WEST,EAST,L30,False,True,4.357,0.378,0.0,0.378,1787630873.643,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0006,Centralized,CENTRAL,CENTRAL,L30,True,True,3.927,0.349,0.0,0.349,1787630873.647,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0007,Centralized,EAST,EAST,L30,True,True,4.214,0.7,0.0,0.7,1787630873.651,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0008,Centralized,WEST,WEST,L30,True,True,4.768,0.436,0.0,0.436,1787630873.656,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0009,Centralized,CENTRAL,CENTRAL,L30,True,True,4.332,0.34,0.0,0.34,1787630873.66,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0010,Centralized,EAST,CENTRAL,L30,False,True,4.457,0.567,0.0,0.567,1787630873.665,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0011,Centralized,WEST,EAST,L30,False,True,4.484,0.524,0.0,0.524,1787630873.669,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0012,Centralized,CENTRAL,EAST,L30,False,True,3.89,0.353,0.0,0.353,1787630873.673,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0013,Centralized,EAST,EAST,L30,True,True,5.284,0.627,0.0,0.627,1787630873.679,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0014,Centralized,WEST,EAST,L30,False,True,6.109,1.604,0.0,1.604,1787630873.685,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0015,Centralized,CENTRAL,EAST,L30,False,True,5.201,0.458,0.0,0.458,1787630873.69,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0016,Centralized,EAST,WEST,L30,False,True,4.349,0.45,0.0,0.45,1787630873.694,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0017,Centralized,WEST,CENTRAL,L30,False,True,4.551,0.428,0.0,0.428,1787630873.699,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0018,Centralized,CENTRAL,WEST,L30,False,True,3.613,0.317,0.0,0.317,1787630873.703,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0019,Centralized,EAST,CENTRAL,L30,False,True,2.96,0.288,0.0,0.288,1787630873.706,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0020,Centralized,WEST,EAST,L30,False,True,2.438,0.25,0.0,0.25,1787630873.708,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0021,Centralized,CENTRAL,EAST,L30,False,True,3.502,0.344,0.0,0.344,1787630873.712,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0022,Centralized,EAST,WEST,L30,False,True,3.539,0.336,0.0,0.336,1787630873.715,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0023,Centralized,WEST,WEST,L30,True,True,4.059,0.556,0.0,0.556,1787630873.719,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0024,Centralized,CENTRAL,EAST,L30,False,True,4.474,0.467,0.0,0.467,1787630873.724,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0025,Centralized,EAST,WEST,L30,False,True,4.455,0.526,0.0,0.526,1787630873.728,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0026,Centralized,WEST,CENTRAL,L30,False,True,5.093,0.538,0.0,0.538,1787630873.733,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0027,Centralized,CENTRAL,WEST,L30,False,True,5.565,0.558,0.0,0.558,1787630873.739,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0028,Centralized,EAST,EAST,L30,True,True,4.078,0.503,0.0,0.503,1787630873.743,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0029,Centralized,WEST,CENTRAL,L30,False,True,4.763,0.559,0.0,0.559,1787630873.748,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0030,Centralized,CENTRAL,WEST,L30,False,True,3.855,0.459,0.0,0.459,1787630873.752,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0031,Centralized,EAST,CENTRAL,L30,False,True,4.7,0.611,0.0,0.611,1787630873.756,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0032,Centralized,WEST,WEST,L30,True,True,4.885,0.55,0.0,0.55,1787630873.761,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0033,Centralized,CENTRAL,CENTRAL,L30,True,True,4.513,0.416,0.0,0.416,1787630873.766,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0034,Centralized,EAST,EAST,L30,True,True,3.833,0.339,0.0,0.339,1787630873.77,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0035,Centralized,WEST,EAST,L30,False,True,4.713,0.503,0.0,0.503,1787630873.775,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0036,Centralized,CENTRAL,EAST,L30,False,True,3.7,0.525,0.0,0.525,1787630873.778,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0037,Centralized,EAST,WEST,L30,False,True,4.034,0.633,0.0,0.633,1787630873.782,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0038,Centralized,WEST,CENTRAL,L30,False,True,3.981,0.461,0.0,0.461,1787630873.786,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0039,Centralized,CENTRAL,WEST,L30,False,True,4.343,0.478,0.0,0.478,1787630873.791,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0040,Centralized,EAST,CENTRAL,L30,False,True,3.56,0.252,0.0,0.252,1787630873.794,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0041,Centralized,WEST,EAST,L30,False,True,2.971,0.266,0.0,0.266,1787630873.797,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0042,Centralized,CENTRAL,EAST,L30,False,True,3.334,0.672,0.0,0.672,1787630873.801,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0043,Centralized,EAST,EAST,L30,True,True,3.156,0.343,0.0,0.343,1787630873.804,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0044,Centralized,WEST,WEST,L30,True,True,2.807,0.413,0.0,0.413,1787630873.807,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0045,Centralized,CENTRAL,WEST,L30,False,True,2.624,0.262,0.0,0.262,1787630873.809,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0046,Centralized,EAST,CENTRAL,L30,False,True,2.95,0.272,0.0,0.272,1787630873.812,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0047,Centralized,WEST,EAST,L30,False,True,3.823,0.314,0.0,0.314,1787630873.816,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0048,Centralized,CENTRAL,EAST,L30,False,True,4.13,0.513,0.0,0.513,1787630873.82,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0049,Centralized,EAST,WEST,L30,False,True,4.405,0.514,0.0,0.514,1787630873.825,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0050,Centralized,WEST,WEST,L30,True,True,4.425,0.599,0.0,0.599,1787630873.829,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0051,Centralized,CENTRAL,EAST,L30,False,True,4.073,0.45,0.0,0.45,1787630873.833,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0052,Centralized,EAST,WEST,L30,False,True,4.458,0.471,0.0,0.471,1787630873.838,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0053,Centralized,WEST,WEST,L30,True,True,4.699,0.65,0.0,0.65,1787630873.843,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0054,Centralized,CENTRAL,EAST,L30,False,True,7.67,0.393,0.0,0.393,1787630873.85,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0055,Centralized,EAST,EAST,L30,True,True,15.035,0.684,0.0,0.684,1787630873.865,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0056,Centralized,WEST,WEST,L30,True,True,6.177,0.73,0.0,0.73,1787630873.871,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
trial3,req_0057,Centralized,CENTRAL,WEST,L30,False,True,4.884,0.531,0.0,0.531,1787630873.876,3dbeeb8c74d661401d4cb5bd8b56a24f9eac77def4b98e6960a917d5a61d249d
