trial_id,scenario,request_id,architecture,source_region,target_region,failure_state,failure_injection_timestamp,failure_recovery_timestamp,success,http_status,fallback_triggered,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,state_hash,observation_count,timestamp,workload_hash
trial1,scenario_1_peer_crash,req_0001,EdgeSync,EAST,WEST,baseline,,,True,200,False,2.792,0.123,1.434,0.123,e6ea5901e43518f5e376f4afa81d0d446ef710e8bcab6e450c70209a7b57460b,500,1787635999.412,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial1,scenario_1_peer_crash,req_0002,EdgeSync,EAST,EAST,baseline,,,True,200,False,1.834,0.184,0.0,0.184,779db7314f98742ef43e922df5a55e51471edad51aedac2351c31806cb48887e,500,1787635999.427,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial1,scenario_1_peer_crash,req_0003,EdgeSync,EAST,WEST,baseline,,,True,200,False,3.404,0.187,1.631,0.187,51e7b66dee379f77cc3a7805069aa1005e58abf747b556cc8936ee546c4afe0c,500,1787635999.433,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial1,scenario_1_peer_crash,req_0004,EdgeSync,EAST,EAST,baseline,,,True,200,False,1.59,0.179,0.0,0.179,4ca640e30a0d0d55eef280dd90e9b0508b6a8328423b53386be462396e16c781,500,1787635999.458,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial1,scenario_1_peer_crash,req_0005,EdgeSync,EAST,WEST,baseline,,,True,200,False,3.526,0.181,1.687,0.181,92b8099b4be850ecaed3613a2a64a9b9a999bb519773eafe11bdce3a0b3ea48f,500,1787635999.487,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial1,scenario_1_peer_crash,req_0006,EdgeSync,EAST,EAST,baseline,,,True,200,False,1.811,0.196,0.0,0.196,d9a7dd9e38aa5a4bcf00284cf9c52708b63f4ce87b24e3420654599fd111d0fd,500,1787635999.503,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial1,scenario_1_peer_crash,req_0007,EdgeSync,EAST,WEST,baseline,,,True,200,False,3.588,0.185,1.606,0.185,600ed18edda60f1889c034983e58bba3335ee732bab4f6c15054776614863406,500,1787635999.534,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial1,scenario_1_peer_crash,req_0008,EdgeSync,EAST,EAST,baseline,,,True,200,False,1.97,0.234,0.0,0.234,d3b7b0b0437c60277e099a893ecb71310d57e037db996a924dd8d6ba055c847f,500,1787635999.538,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial1,scenario_1_peer_crash,req_0009,EdgeSync,EAST,WEST,baseline,,,True,200,False,3.531,0.177,1.953,0.177,93311d043dbcd9c3831b73233ce7fc2a9f8aa2379eefab7863b7f2e3828d624f,500,1787635999.564,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial1,scenario_1_peer_crash,req_0010,EdgeSync,EAST,EAST,baseline,,,True,200,False,2.071,0.232,0.0,0.232,1c0cc7566ddef48493d5b531b41fb2f7d4c8af7f3bcb42a052df9585b165e2c9,500,1787635999.595,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial1,scenario_1_peer_crash,req_0011,EdgeSync,EAST,WEST,baseline,,,True,200,False,4.167,0.229,2.18,0.229,cf935d7c5c88e989b343817e50d6a3dcfa1ae62df740d851fc47564fd982c472,500,1787635999.602,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial1,scenario_1_peer_crash,req_0012,EdgeSync,EAST,EAST,baseline,,,True,200,False,1.714,0.167,0.0,0.167,ff7f74b11df35bbd8865d185782475d21675b35909b45d0c1b565580c5cab2b7,500,1787635999.625,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial1,scenario_1_peer_crash,req_0013,EdgeSync,EAST,WEST,baseline,,,True,200,False,3.666,0.191,1.642,0.191,02d25ad1b7b598bcef46ae0e1ffc201a023c108d50ac832ecbb905969397a2c5,500,1787635999.656,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial1,scenario_1_peer_crash,req_0014,EdgeSync,EAST,EAST,baseline,,,True,200,False,2.016,0.2,0.0,0.2,f480637c1c332c34e43cfca4bda51c7ec313209536f2d0fa7eec4dfe06a83f8a,500,1787635999.671,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial1,scenario_1_peer_crash,req_0015,EdgeSync,EAST,WEST,baseline,,,True,200,False,3.782,0.183,1.834,0.183,fa7a92de88a5768a7351f728ccf3c4ea5dc3746ea53c476eaf77172225091916,500,1787635999.702,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial1,scenario_1_peer_crash,req_0016,EdgeSync,EAST,EAST,baseline,,,True,200,False,1.821,0.212,0.0,0.212,e1a92dceccb1ee7dc1fb49c80074a6e7f7722c64651037407a7bcb25bf42f35b,500,1787635999.717,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial1,scenario_1_peer_crash,req_0017,EdgeSync,EAST,WEST,baseline,,,True,200,False,3.397,0.178,1.612,0.178,9de37a01124833d9f477605a7860913f4a2457cea534b992f840d35e1927bda7,500,1787635999.748,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial1,scenario_1_peer_crash,req_0018,EdgeSync,EAST,EAST,baseline,,,True,200,False,2.425,0.272,0.0,0.272,90f60c91e6d5058b128ef529acf717898a2f85450afc059246091a3932636119,500,1787635999.778,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial1,scenario_1_peer_crash,req_0019,EdgeSync,EAST,WEST,baseline,,,True,200,False,3.408,0.175,1.688,0.175,ba72bba1d9df92c28db1a51e28de2ed9eb00cc087629bb4a090a7daf2b558f5d,500,1787635999.808,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
