trial_id,scenario,request_id,architecture,source_region,target_region,failure_state,failure_injection_timestamp,failure_recovery_timestamp,success,http_status,fallback_triggered,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,state_hash,observation_count,timestamp,workload_hash
trial3,scenario_2_peer_unavailable,req_0001,EdgeSync,EAST,WEST,baseline,,,False,500,False,6.582,0.0,0.0,0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,1787635325.566,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_2_peer_unavailable,req_0002,EdgeSync,EAST,EAST,baseline,,,False,500,False,6.714,0.0,0.0,0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,1787635325.596,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_2_peer_unavailable,req_0003,EdgeSync,EAST,WEST,baseline,,,False,500,False,22.457,0.0,0.0,0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,1787635325.621,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_2_peer_unavailable,req_0004,EdgeSync,EAST,EAST,baseline,,,False,500,False,28.595,0.0,0.0,0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,1787635325.674,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_2_peer_unavailable,req_0005,EdgeSync,EAST,WEST,baseline,,,False,500,False,22.084,0.0,0.0,0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,1787635325.698,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_2_peer_unavailable,req_0006,EdgeSync,EAST,EAST,baseline,,,False,500,False,28.339,0.0,0.0,0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,1787635325.751,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_2_peer_unavailable,req_0007,EdgeSync,EAST,WEST,baseline,,,False,500,False,22.454,0.0,0.0,0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,1787635325.797,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_2_peer_unavailable,req_0008,EdgeSync,EAST,EAST,baseline,,,False,500,False,22.062,0.0,0.0,0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,1787635325.843,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_2_peer_unavailable,req_0009,EdgeSync,EAST,WEST,baseline,,,False,500,False,21.993,0.0,0.0,0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,1787635325.888,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_2_peer_unavailable,req_0010,EdgeSync,EAST,EAST,baseline,,,False,500,False,20.676,0.0,0.0,0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,1787635325.934,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_2_peer_unavailable,req_0011,EdgeSync,EAST,WEST,baseline,,,False,500,False,21.588,0.0,0.0,0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,1787635325.958,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_2_peer_unavailable,req_0012,EdgeSync,EAST,EAST,baseline,,,False,500,False,4.605,0.0,0.0,0.0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0,1787635325.965,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
