trial_id,scenario,request_id,architecture,source_region,target_region,failure_state,failure_injection_timestamp,failure_recovery_timestamp,success,http_status,fallback_triggered,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,state_hash,observation_count,timestamp,workload_hash
trial3,scenario_0_baseline,req_0001,EdgeSync,EAST,WEST,baseline,,,True,200,False,3.121,0.102,1.611,0.102,f10336f0247089f456100b33a31a665f4f50455c4aa577dc14112cb1c4bfec92,500,1787635989.265,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_0_baseline,req_0002,EdgeSync,EAST,EAST,baseline,,,True,200,False,1.538,0.14,0.0,0.14,38666d493b8082e5d2e4eb54ba413527c905524e2e3ef54dea60c711972e98bb,500,1787635989.293,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_0_baseline,req_0003,EdgeSync,EAST,WEST,baseline,,,True,200,False,3.559,0.17,1.651,0.17,74cc5667a1450db07d22e245f04b033a0f4fb9a9bb75f79ef22735c1cc40da6e,500,1787635989.324,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_0_baseline,req_0004,EdgeSync,EAST,EAST,baseline,,,True,200,False,2.11,0.175,0.0,0.175,e7ff6cd1b9c4e0755f1ac3ccae22a3b4dfd41a3fd0af6e6b1c58481f9ff9762a,500,1787635989.338,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_0_baseline,req_0005,EdgeSync,EAST,WEST,baseline,,,True,200,False,3.986,0.207,1.701,0.207,313c3527eafeee624c5e1990468dbad8582b04ebff4f8fc723d3ff472570ea5e,500,1787635989.345,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_0_baseline,req_0006,EdgeSync,EAST,EAST,baseline,,,True,200,False,1.52,0.149,0.0,0.149,b0663fa71cedb61feffc244fb4ed86c01b1ddea651ed9e9389a2f7dc6a623999,500,1787635989.369,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_0_baseline,req_0007,EdgeSync,EAST,WEST,baseline,,,True,200,False,3.867,0.18,1.658,0.18,c471d2ddfa4ea7f305d769b6c8e21d6093844f9e6b2ced781404dd757b7a50e4,500,1787635989.376,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_0_baseline,req_0008,EdgeSync,EAST,EAST,baseline,,,True,200,False,1.633,0.158,0.0,0.158,e4a4689d35acc7ff7590c00d7fd17af2694f573775d9b40d9d64624ee5f882d1,500,1787635989.401,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_0_baseline,req_0009,EdgeSync,EAST,WEST,baseline,,,True,200,False,3.459,0.16,1.648,0.16,8d4c20f5d7e40512fd2426f8d8ab23d65d21bbfa67069e50cdb1c257a45b57fa,500,1787635989.432,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_0_baseline,req_0010,EdgeSync,EAST,EAST,baseline,,,True,200,False,1.799,0.227,0.0,0.227,3f39e7c13a9583423974f49f428a53e05f0d6aef3d3d3150c8c174a8cea7b271,500,1787635989.436,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_0_baseline,req_0011,EdgeSync,EAST,WEST,baseline,,,True,200,False,3.302,0.147,1.683,0.147,3c2bc955246bb61f99d737093062955327530a8985f6850e2daa951b6aa3978f,500,1787635989.442,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_0_baseline,req_0012,EdgeSync,EAST,EAST,baseline,,,True,200,False,1.804,0.162,0.0,0.162,74ec61e5b8d66ce0b82629eec98356a5e4cd94bdc5fcfcab7f4564435a4397b0,500,1787635989.462,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_0_baseline,req_0013,EdgeSync,EAST,WEST,baseline,,,True,200,False,3.379,0.171,1.601,0.171,ad90dcd06c3b956e5bf0877c55f54099b14de842b667e2344b1721f18ee63041,500,1787635989.468,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
