trial_id,scenario,request_id,architecture,source_region,target_region,failure_state,failure_injection_timestamp,failure_recovery_timestamp,success,http_status,fallback_triggered,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,state_hash,observation_count,timestamp,workload_hash
trial3,scenario_6_node_recovery,req_0001,EdgeSync,EAST,WEST,baseline,,,True,200,False,2.836,0.055,1.553,0.055,15aca4af5ee0d1c92298789b23b976e63733c7fdb46300b1beb211d83208041e,401,1787639227.488,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_6_node_recovery,req_0002,EdgeSync,EAST,EAST,baseline,,,True,200,False,1.522,0.058,0.0,0.058,1ba9129d4c2d964b05e58e3a10a9c59b567e6c860b7f2810cda8eacafd89b825,402,1787639227.492,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_6_node_recovery,req_0003,EdgeSync,EAST,WEST,baseline,,,True,200,False,2.982,0.079,1.648,0.079,f69831938e621213c9c6b4b42f2a694c47697fc9fd37eba5c9a3c108a9e10b88,403,1787639227.522,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_6_node_recovery,req_0004,EdgeSync,EAST,EAST,baseline,,,True,200,False,2.385,0.105,0.0,0.105,0f81b585e00383654a92bd177791ba3e534753b739274aa866893332853d6922,404,1787639227.527,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_6_node_recovery,req_0005,EdgeSync,EAST,WEST,baseline,,,True,200,False,3.296,0.096,1.634,0.096,c0f5244d709aca5070eec713e4586b020903bb39ba90e5ec313aad05d5c860e5,405,1787639227.552,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_6_node_recovery,req_0006,EdgeSync,EAST,EAST,baseline,,,True,200,False,1.746,0.098,0.0,0.098,23a3b66f9f87f5b4c393cff6ede04c0d0e7a42d1ffd98eec37269309d04d1ebb,406,1787639227.567,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_6_node_recovery,req_0007,EdgeSync,EAST,WEST,baseline,,,True,200,False,3.388,0.095,1.607,0.095,2f244a7591b08f200a0646501e52329f89ece33a0a121a8f35ac7c430edd35a5,407,1787639227.597,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_6_node_recovery,req_0008,EdgeSync,EAST,EAST,baseline,,,True,200,False,1.732,0.111,0.0,0.111,57eb9ee5441bf9a735758931d1f0b4bc1a538473bf650bde47663630d1b60a85,408,1787639227.613,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_6_node_recovery,req_0009,EdgeSync,EAST,WEST,baseline,,,True,200,False,3.339,0.088,1.574,0.088,ad94ab22f6baea5a5398d1a534896b0baec5bc2432964d037f4065b361300425,409,1787639227.643,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_6_node_recovery,req_0010,EdgeSync,EAST,EAST,baseline,,,True,200,False,2.109,0.128,0.0,0.128,3d5a4d7bfff86adfb4f2864bd95bd3392e8ce31c67b459782479d8f262fb6170,410,1787639227.658,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_6_node_recovery,req_0011,EdgeSync,EAST,WEST,baseline,,,True,200,False,3.472,0.092,1.77,0.092,26a6edb642eed52101dda0fb061c1f951a65baa99cb243098e5388d72ac79a1e,411,1787639227.69,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_6_node_recovery,req_0012,EdgeSync,EAST,EAST,baseline,,,True,200,False,1.935,0.099,0.0,0.099,66d9c49cbcccb0879e08ac3624d3608ea3306b9591af331060eb1549da2bcfe7,412,1787639227.704,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_6_node_recovery,req_0013,EdgeSync,EAST,WEST,baseline,,,True,200,False,3.658,0.093,1.768,0.093,96abc664a7c6337ad3fed9b50318a451f12224a71ee8a770e4565a7c2c9d8e6f,413,1787639227.736,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_6_node_recovery,req_0014,EdgeSync,EAST,EAST,baseline,,,True,200,False,1.758,0.135,0.0,0.135,7c15237cf77fa372a2040eaf269daf5c8e0d12d8204efbbf51cb4dbd17b703c3,414,1787639227.75,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_6_node_recovery,req_0015,EdgeSync,EAST,WEST,baseline,,,True,200,False,3.542,0.096,1.692,0.096,a53bdd1562f7c6c51836e0ab9598f2683ed96969902ec698d5f0f9816daba31f,415,1787639227.756,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_6_node_recovery,req_0016,EdgeSync,EAST,EAST,baseline,,,True,200,False,1.608,0.097,0.0,0.097,f3287e08827932171a3572d712a8142e580adfe367b49bdf8a6d7a7c845c8209,416,1787639227.78,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_6_node_recovery,req_0017,EdgeSync,EAST,WEST,baseline,,,True,200,False,3.447,0.096,1.796,0.096,c1aae1c892c1a158d39982fca927ec009ea42103c8cb25c724d16da71ec616dd,417,1787639227.811,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_6_node_recovery,req_0018,EdgeSync,EAST,EAST,baseline,,,True,200,False,1.79,0.138,0.0,0.138,0af6ac29c53522995e30b5054b43e0e90bb10eb5d0e4083184a7be667fd086b5,418,1787639227.826,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_6_node_recovery,req_0019,EdgeSync,EAST,WEST,baseline,,,True,200,False,3.222,0.095,1.583,0.095,71f8e7f61f36dfc721457e533ad3ba58f320292777d468d9292e559cb30bf5d6,419,1787639227.857,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_6_node_recovery,req_0020,EdgeSync,EAST,EAST,baseline,,,True,200,False,1.684,0.14,0.0,0.14,1350840903b25d5641a658560342e897ea4f4a8689b9bcce11600ca84062b303,420,1787639227.872,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_6_node_recovery,req_0021,EdgeSync,EAST,WEST,baseline,,,True,200,False,3.565,0.098,1.783,0.098,e201ac8afac357cdbc124b84c9ecbbbdfa79d2009528a450578b976ff103a626,421,1787639227.902,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_6_node_recovery,req_0022,EdgeSync,EAST,EAST,baseline,,,True,200,False,1.925,0.106,0.0,0.106,ec8e6c871a577f7ce679877264ea7537b4b19c428e426752f096ba88e5753b66,422,1787639227.917,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_6_node_recovery,req_0023,EdgeSync,EAST,WEST,baseline,,,True,200,False,3.382,0.098,1.61,0.098,7efb3d6f275018eaaebbb1582a14d3dff6c77e119f094428b828d4293e2d1212,423,1787639227.949,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
trial3,scenario_6_node_recovery,req_0024,EdgeSync,EAST,EAST,baseline,,,True,200,False,1.864,0.101,0.0,0.101,95ec849ee4c9da8d9ce903299d26c818f2220f6bd60a3354c7b535d3020be10f,424,1787639227.979,aee0dbba16821b346f188f27c86a80e8fe9d9e727b3d395668bd5ae0d0f01413
