trial_id,request_id,architecture,source_region,target_region,locality_configuration,configured_network_delay_ms,is_local,success,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,timestamp,workload_hash
trial1,req_0001,Centralized,EAST,EAST,L50,10,True,True,4.408,0.175,0.0,0.175,1787634357.666,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0002,Centralized,WEST,WEST,L50,10,True,True,1.992,0.174,0.0,0.174,1787634357.668,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0003,Centralized,CENTRAL,CENTRAL,L50,10,True,True,1.463,0.139,0.0,0.139,1787634357.67,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0004,Centralized,EAST,EAST,L50,10,True,True,1.578,0.311,0.0,0.311,1787634357.671,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0005,Centralized,WEST,CENTRAL,L50,10,False,True,1.267,0.107,0.0,0.107,1787634357.672,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0006,Centralized,CENTRAL,CENTRAL,L50,10,True,True,1.734,0.119,0.0,0.119,1787634357.674,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0007,Centralized,EAST,EAST,L50,10,True,True,2.17,0.31,0.0,0.31,1787634357.676,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0008,Centralized,WEST,EAST,L50,10,False,True,1.58,0.146,0.0,0.146,1787634357.678,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0009,Centralized,CENTRAL,CENTRAL,L50,10,True,True,1.62,0.133,0.0,0.133,1787634357.68,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0010,Centralized,EAST,EAST,L50,10,True,True,2.026,0.351,0.0,0.351,1787634357.682,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0011,Centralized,WEST,WEST,L50,10,True,True,1.862,0.131,0.0,0.131,1787634357.683,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0012,Centralized,CENTRAL,CENTRAL,L50,10,True,True,1.506,0.111,0.0,0.111,1787634357.685,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0013,Centralized,EAST,EAST,L50,10,True,True,1.345,0.1,0.0,0.1,1787634357.686,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0014,Centralized,WEST,CENTRAL,L50,10,False,True,1.345,0.101,0.0,0.101,1787634357.688,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0015,Centralized,CENTRAL,WEST,L50,10,False,True,1.602,0.114,0.0,0.114,1787634357.689,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0016,Centralized,EAST,EAST,L50,10,True,True,1.73,0.153,0.0,0.153,1787634357.691,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0017,Centralized,WEST,WEST,L50,10,True,True,1.927,0.132,0.0,0.132,1787634357.693,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0018,Centralized,CENTRAL,EAST,L50,10,False,True,2.413,0.135,0.0,0.135,1787634357.695,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0019,Centralized,EAST,EAST,L50,10,True,True,1.494,0.119,0.0,0.119,1787634357.697,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0020,Centralized,WEST,EAST,L50,10,False,True,1.601,0.261,0.0,0.261,1787634357.699,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0021,Centralized,CENTRAL,EAST,L50,10,False,True,1.912,0.356,0.0,0.356,1787634357.7,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0022,Centralized,EAST,WEST,L50,10,False,True,1.844,0.205,0.0,0.205,1787634357.702,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0023,Centralized,WEST,WEST,L50,10,True,True,1.773,0.171,0.0,0.171,1787634357.704,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0024,Centralized,CENTRAL,CENTRAL,L50,10,True,True,1.533,0.14,0.0,0.14,1787634357.706,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0025,Centralized,EAST,CENTRAL,L50,10,False,True,1.587,0.117,0.0,0.117,1787634357.707,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0026,Centralized,WEST,EAST,L50,10,False,True,1.889,0.14,0.0,0.14,1787634357.709,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0027,Centralized,CENTRAL,EAST,L50,10,False,True,1.945,0.151,0.0,0.151,1787634357.711,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0028,Centralized,EAST,WEST,L50,10,False,True,1.601,0.141,0.0,0.141,1787634357.713,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0029,Centralized,WEST,WEST,L50,10,True,True,1.524,0.141,0.0,0.141,1787634357.714,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0030,Centralized,CENTRAL,EAST,L50,10,False,True,1.752,0.147,0.0,0.147,1787634357.716,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0031,Centralized,EAST,WEST,L50,10,False,True,1.502,0.134,0.0,0.134,1787634357.718,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0032,Centralized,WEST,WEST,L50,10,True,True,1.638,0.133,0.0,0.133,1787634357.719,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0033,Centralized,CENTRAL,CENTRAL,L50,10,True,True,2.15,0.158,0.0,0.158,1787634357.721,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0034,Centralized,EAST,CENTRAL,L50,10,False,True,1.526,0.106,0.0,0.106,1787634357.723,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0035,Centralized,WEST,EAST,L50,10,False,True,1.447,0.103,0.0,0.103,1787634357.724,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0036,Centralized,CENTRAL,EAST,L50,10,False,True,1.379,0.11,0.0,0.11,1787634357.726,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
