trial_id,request_id,architecture,source_region,target_region,locality_configuration,configured_network_delay_ms,is_local,success,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,timestamp,workload_hash
trial2,req_0001,Centralized,EAST,EAST,L50,5,True,True,1.362,0.115,0.0,0.115,1787634354.85,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0002,Centralized,WEST,WEST,L50,5,True,True,1.309,0.095,0.0,0.095,1787634354.851,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0003,Centralized,CENTRAL,CENTRAL,L50,5,True,True,1.379,0.122,0.0,0.122,1787634354.853,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0004,Centralized,EAST,EAST,L50,5,True,True,1.273,0.094,0.0,0.094,1787634354.854,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0005,Centralized,WEST,CENTRAL,L50,5,False,True,1.334,0.094,0.0,0.094,1787634354.855,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0006,Centralized,CENTRAL,CENTRAL,L50,5,True,True,1.253,0.101,0.0,0.101,1787634354.857,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0007,Centralized,EAST,EAST,L50,5,True,True,1.31,0.099,0.0,0.099,1787634354.858,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0008,Centralized,WEST,EAST,L50,5,False,True,1.209,0.097,0.0,0.097,1787634354.859,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0009,Centralized,CENTRAL,CENTRAL,L50,5,True,True,1.297,0.098,0.0,0.098,1787634354.861,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0010,Centralized,EAST,EAST,L50,5,True,True,1.262,0.099,0.0,0.099,1787634354.862,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0011,Centralized,WEST,WEST,L50,5,True,True,1.233,0.097,0.0,0.097,1787634354.863,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0012,Centralized,CENTRAL,CENTRAL,L50,5,True,True,1.316,0.098,0.0,0.098,1787634354.864,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0013,Centralized,EAST,EAST,L50,5,True,True,1.392,0.108,0.0,0.108,1787634354.866,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0014,Centralized,WEST,CENTRAL,L50,5,False,True,1.279,0.096,0.0,0.096,1787634354.867,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0015,Centralized,CENTRAL,WEST,L50,5,False,True,1.245,0.13,0.0,0.13,1787634354.868,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0016,Centralized,EAST,EAST,L50,5,True,True,1.254,0.097,0.0,0.097,1787634354.87,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0017,Centralized,WEST,WEST,L50,5,True,True,1.422,0.099,0.0,0.099,1787634354.871,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0018,Centralized,CENTRAL,EAST,L50,5,False,True,1.537,0.146,0.0,0.146,1787634354.873,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0019,Centralized,EAST,EAST,L50,5,True,True,1.543,0.146,0.0,0.146,1787634354.874,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0020,Centralized,WEST,EAST,L50,5,False,True,1.911,0.161,0.0,0.161,1787634354.876,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0021,Centralized,CENTRAL,EAST,L50,5,False,True,1.855,0.121,0.0,0.121,1787634354.878,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0022,Centralized,EAST,WEST,L50,5,False,True,1.786,0.143,0.0,0.143,1787634354.88,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0023,Centralized,WEST,WEST,L50,5,True,True,1.566,0.134,0.0,0.134,1787634354.881,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0024,Centralized,CENTRAL,CENTRAL,L50,5,True,True,1.417,0.121,0.0,0.121,1787634354.883,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0025,Centralized,EAST,CENTRAL,L50,5,False,True,1.498,0.137,0.0,0.137,1787634354.884,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0026,Centralized,WEST,EAST,L50,5,False,True,1.491,0.127,0.0,0.127,1787634354.886,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0027,Centralized,CENTRAL,EAST,L50,5,False,True,1.477,0.136,0.0,0.136,1787634354.887,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0028,Centralized,EAST,WEST,L50,5,False,True,1.439,0.13,0.0,0.13,1787634354.889,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0029,Centralized,WEST,WEST,L50,5,True,True,1.373,0.122,0.0,0.122,1787634354.89,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0030,Centralized,CENTRAL,EAST,L50,5,False,True,1.345,0.133,0.0,0.133,1787634354.892,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0031,Centralized,EAST,WEST,L50,5,False,True,1.629,0.126,0.0,0.126,1787634354.893,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0032,Centralized,WEST,WEST,L50,5,True,True,1.431,0.113,0.0,0.113,1787634354.895,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0033,Centralized,CENTRAL,CENTRAL,L50,5,True,True,1.373,0.115,0.0,0.115,1787634354.896,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0034,Centralized,EAST,CENTRAL,L50,5,False,True,1.286,0.119,0.0,0.119,1787634354.897,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0035,Centralized,WEST,EAST,L50,5,False,True,1.435,0.105,0.0,0.105,1787634354.899,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0036,Centralized,CENTRAL,EAST,L50,5,False,True,1.308,0.141,0.0,0.141,1787634354.9,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0037,Centralized,EAST,WEST,L50,5,False,True,1.325,0.158,0.0,0.158,1787634354.901,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0038,Centralized,WEST,CENTRAL,L50,5,False,True,1.367,0.097,0.0,0.097,1787634354.903,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0039,Centralized,CENTRAL,WEST,L50,5,False,True,1.46,0.102,0.0,0.102,1787634354.904,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0040,Centralized,EAST,EAST,L50,5,True,True,1.324,0.102,0.0,0.102,1787634354.906,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0041,Centralized,WEST,CENTRAL,L50,5,False,True,1.298,0.1,0.0,0.1,1787634354.907,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0042,Centralized,CENTRAL,CENTRAL,L50,5,True,True,1.327,0.115,0.0,0.115,1787634354.908,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0043,Centralized,EAST,EAST,L50,5,True,True,1.328,0.107,0.0,0.107,1787634354.91,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0044,Centralized,WEST,WEST,L50,5,True,True,1.247,0.097,0.0,0.097,1787634354.911,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0045,Centralized,CENTRAL,CENTRAL,L50,5,True,True,1.204,0.095,0.0,0.095,1787634354.912,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0046,Centralized,EAST,EAST,L50,5,True,True,1.215,0.098,0.0,0.098,1787634354.913,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0047,Centralized,WEST,WEST,L50,5,True,True,1.321,0.1,0.0,0.1,1787634354.915,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0048,Centralized,CENTRAL,CENTRAL,L50,5,True,True,1.523,0.131,0.0,0.131,1787634354.916,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0049,Centralized,EAST,EAST,L50,5,True,True,1.526,0.13,0.0,0.13,1787634354.918,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0050,Centralized,WEST,WEST,L50,5,True,True,1.39,0.151,0.0,0.151,1787634354.919,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0051,Centralized,CENTRAL,CENTRAL,L50,5,True,True,1.338,0.153,0.0,0.153,1787634354.92,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0052,Centralized,EAST,EAST,L50,5,True,True,1.3,0.135,0.0,0.135,1787634354.922,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0053,Centralized,WEST,EAST,L50,5,False,True,1.343,0.119,0.0,0.119,1787634354.923,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0054,Centralized,CENTRAL,CENTRAL,L50,5,True,True,1.28,0.131,0.0,0.131,1787634354.924,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0055,Centralized,EAST,CENTRAL,L50,5,False,True,1.355,0.129,0.0,0.129,1787634354.926,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0056,Centralized,WEST,EAST,L50,5,False,True,1.314,0.131,0.0,0.131,1787634354.927,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
