trial_id,request_id,architecture,source_region,target_region,locality_configuration,configured_network_delay_ms,is_local,success,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,timestamp,workload_hash
trial2,req_0001,Centralized,EAST,EAST,L50,0,True,True,1.264,0.107,0.0,0.107,1787634351.889,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0002,Centralized,WEST,WEST,L50,0,True,True,1.316,0.11,0.0,0.11,1787634351.891,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0003,Centralized,CENTRAL,CENTRAL,L50,0,True,True,1.343,0.114,0.0,0.114,1787634351.892,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0004,Centralized,EAST,EAST,L50,0,True,True,1.409,0.109,0.0,0.109,1787634351.894,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0005,Centralized,WEST,CENTRAL,L50,0,False,True,1.301,0.111,0.0,0.111,1787634351.895,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0006,Centralized,CENTRAL,CENTRAL,L50,0,True,True,1.25,0.087,0.0,0.087,1787634351.896,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0007,Centralized,EAST,EAST,L50,0,True,True,1.281,0.128,0.0,0.128,1787634351.897,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0008,Centralized,WEST,EAST,L50,0,False,True,1.735,0.158,0.0,0.158,1787634351.899,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0009,Centralized,CENTRAL,CENTRAL,L50,0,True,True,1.553,0.133,0.0,0.133,1787634351.901,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0010,Centralized,EAST,EAST,L50,0,True,True,1.332,0.11,0.0,0.11,1787634351.902,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0011,Centralized,WEST,WEST,L50,0,True,True,1.267,0.096,0.0,0.096,1787634351.903,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial2,req_0012,Centralized,CENTRAL,CENTRAL,L50,0,True,True,1.256,0.105,0.0,0.105,1787634351.905,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
