trial_id,request_id,architecture,source_region,target_region,locality_configuration,configured_network_delay_ms,is_local,success,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,timestamp,workload_hash
trial1,req_0001,Centralized,EAST,CENTRAL,L10,50,False,True,1.203,0.098,0.0,0.098,1787634416.764,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial1,req_0002,Centralized,WEST,EAST,L10,50,False,True,1.778,0.11,0.0,0.11,1787634416.766,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial1,req_0003,Centralized,CENTRAL,EAST,L10,50,False,True,1.623,0.114,0.0,0.114,1787634416.767,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial1,req_0004,Centralized,EAST,WEST,L10,50,False,True,1.319,0.113,0.0,0.113,1787634416.769,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial1,req_0005,Centralized,WEST,CENTRAL,L10,50,False,True,1.193,0.102,0.0,0.102,1787634416.77,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial1,req_0006,Centralized,CENTRAL,WEST,L10,50,False,True,1.293,0.095,0.0,0.095,1787634416.771,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial1,req_0007,Centralized,EAST,CENTRAL,L10,50,False,True,1.543,0.238,0.0,0.238,1787634416.773,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial1,req_0008,Centralized,WEST,EAST,L10,50,False,True,1.638,0.168,0.0,0.168,1787634416.774,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial1,req_0009,Centralized,CENTRAL,EAST,L10,50,False,True,1.817,0.136,0.0,0.136,1787634416.776,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial1,req_0010,Centralized,EAST,EAST,L10,50,True,True,1.989,0.127,0.0,0.127,1787634416.778,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial1,req_0011,Centralized,WEST,EAST,L10,50,False,True,1.89,0.137,0.0,0.137,1787634416.78,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial1,req_0012,Centralized,CENTRAL,EAST,L10,50,False,True,1.676,0.122,0.0,0.122,1787634416.782,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial1,req_0013,Centralized,EAST,WEST,L10,50,False,True,1.355,0.105,0.0,0.105,1787634416.783,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial1,req_0014,Centralized,WEST,CENTRAL,L10,50,False,True,1.296,0.108,0.0,0.108,1787634416.785,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial1,req_0015,Centralized,CENTRAL,WEST,L10,50,False,True,1.217,0.097,0.0,0.097,1787634416.786,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial1,req_0016,Centralized,EAST,CENTRAL,L10,50,False,True,1.306,0.099,0.0,0.099,1787634416.787,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial1,req_0017,Centralized,WEST,EAST,L10,50,False,True,1.197,0.093,0.0,0.093,1787634416.788,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial1,req_0018,Centralized,CENTRAL,EAST,L10,50,False,True,1.29,0.096,0.0,0.096,1787634416.79,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial1,req_0019,Centralized,EAST,WEST,L10,50,False,True,1.308,0.109,0.0,0.109,1787634416.791,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial1,req_0020,Centralized,WEST,CENTRAL,L10,50,False,True,1.25,0.1,0.0,0.1,1787634416.792,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial1,req_0021,Centralized,CENTRAL,WEST,L10,50,False,True,1.315,0.095,0.0,0.095,1787634416.794,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial1,req_0022,Centralized,EAST,EAST,L10,50,True,True,1.212,0.097,0.0,0.097,1787634416.795,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial1,req_0023,Centralized,WEST,CENTRAL,L10,50,False,True,1.669,0.14,0.0,0.14,1787634416.796,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
