trial_id,request_id,architecture,source_region,target_region,locality_configuration,configured_network_delay_ms,is_local,success,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,timestamp,workload_hash
trial1,req_0001,Centralized,EAST,EAST,L50,20,True,True,1.297,0.09,0.0,0.09,1787634363.435,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0002,Centralized,WEST,WEST,L50,20,True,True,1.276,0.098,0.0,0.098,1787634363.437,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0003,Centralized,CENTRAL,CENTRAL,L50,20,True,True,1.328,0.096,0.0,0.096,1787634363.438,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0004,Centralized,EAST,EAST,L50,20,True,True,1.322,0.094,0.0,0.094,1787634363.439,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0005,Centralized,WEST,CENTRAL,L50,20,False,True,1.279,0.102,0.0,0.102,1787634363.441,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0006,Centralized,CENTRAL,CENTRAL,L50,20,True,True,1.309,0.104,0.0,0.104,1787634363.442,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0007,Centralized,EAST,EAST,L50,20,True,True,1.348,0.12,0.0,0.12,1787634363.443,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0008,Centralized,WEST,EAST,L50,20,False,True,1.844,0.244,0.0,0.244,1787634363.445,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0009,Centralized,CENTRAL,CENTRAL,L50,20,True,True,1.907,0.249,0.0,0.249,1787634363.447,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0010,Centralized,EAST,EAST,L50,20,True,True,1.7,0.275,0.0,0.275,1787634363.449,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0011,Centralized,WEST,WEST,L50,20,True,True,1.451,0.113,0.0,0.113,1787634363.45,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0012,Centralized,CENTRAL,CENTRAL,L50,20,True,True,1.333,0.136,0.0,0.136,1787634363.452,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0013,Centralized,EAST,EAST,L50,20,True,True,1.33,0.095,0.0,0.095,1787634363.453,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0014,Centralized,WEST,CENTRAL,L50,20,False,True,1.375,0.093,0.0,0.093,1787634363.454,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0015,Centralized,CENTRAL,WEST,L50,20,False,True,1.215,0.095,0.0,0.095,1787634363.456,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0016,Centralized,EAST,EAST,L50,20,True,True,1.323,0.095,0.0,0.095,1787634363.457,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0017,Centralized,WEST,WEST,L50,20,True,True,1.245,0.129,0.0,0.129,1787634363.458,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0018,Centralized,CENTRAL,EAST,L50,20,False,True,1.219,0.096,0.0,0.096,1787634363.459,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0019,Centralized,EAST,EAST,L50,20,True,True,1.225,0.134,0.0,0.134,1787634363.461,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0020,Centralized,WEST,EAST,L50,20,False,True,1.326,0.118,0.0,0.118,1787634363.462,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0021,Centralized,CENTRAL,EAST,L50,20,False,True,1.328,0.114,0.0,0.114,1787634363.463,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0022,Centralized,EAST,WEST,L50,20,False,True,1.621,0.207,0.0,0.207,1787634363.465,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0023,Centralized,WEST,WEST,L50,20,True,True,1.496,0.123,0.0,0.123,1787634363.466,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0024,Centralized,CENTRAL,CENTRAL,L50,20,True,True,1.793,0.307,0.0,0.307,1787634363.468,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0025,Centralized,EAST,CENTRAL,L50,20,False,True,2.008,0.277,0.0,0.277,1787634363.47,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0026,Centralized,WEST,EAST,L50,20,False,True,1.436,0.127,0.0,0.127,1787634363.472,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0027,Centralized,CENTRAL,EAST,L50,20,False,True,1.405,0.147,0.0,0.147,1787634363.473,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0028,Centralized,EAST,WEST,L50,20,False,True,1.264,0.091,0.0,0.091,1787634363.474,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0029,Centralized,WEST,WEST,L50,20,True,True,1.291,0.093,0.0,0.093,1787634363.476,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0030,Centralized,CENTRAL,EAST,L50,20,False,True,1.266,0.092,0.0,0.092,1787634363.477,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0031,Centralized,EAST,WEST,L50,20,False,True,1.327,0.093,0.0,0.093,1787634363.478,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0032,Centralized,WEST,WEST,L50,20,True,True,1.346,0.104,0.0,0.104,1787634363.48,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0033,Centralized,CENTRAL,CENTRAL,L50,20,True,True,1.221,0.1,0.0,0.1,1787634363.481,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0034,Centralized,EAST,CENTRAL,L50,20,False,True,1.517,0.109,0.0,0.109,1787634363.482,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0035,Centralized,WEST,EAST,L50,20,False,True,1.557,0.139,0.0,0.139,1787634363.484,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0036,Centralized,CENTRAL,EAST,L50,20,False,True,1.409,0.111,0.0,0.111,1787634363.485,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0037,Centralized,EAST,WEST,L50,20,False,True,1.431,0.112,0.0,0.112,1787634363.487,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0038,Centralized,WEST,CENTRAL,L50,20,False,True,1.326,0.095,0.0,0.095,1787634363.488,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0039,Centralized,CENTRAL,WEST,L50,20,False,True,1.34,0.095,0.0,0.095,1787634363.49,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0040,Centralized,EAST,EAST,L50,20,True,True,1.333,0.102,0.0,0.102,1787634363.491,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0041,Centralized,WEST,CENTRAL,L50,20,False,True,1.262,0.091,0.0,0.091,1787634363.492,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0042,Centralized,CENTRAL,CENTRAL,L50,20,True,True,1.21,0.094,0.0,0.094,1787634363.493,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0043,Centralized,EAST,EAST,L50,20,True,True,1.253,0.097,0.0,0.097,1787634363.495,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0044,Centralized,WEST,WEST,L50,20,True,True,1.332,0.1,0.0,0.1,1787634363.496,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0045,Centralized,CENTRAL,CENTRAL,L50,20,True,True,1.306,0.14,0.0,0.14,1787634363.497,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0046,Centralized,EAST,EAST,L50,20,True,True,1.377,0.112,0.0,0.112,1787634363.499,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0047,Centralized,WEST,WEST,L50,20,True,True,1.365,0.104,0.0,0.104,1787634363.5,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0048,Centralized,CENTRAL,CENTRAL,L50,20,True,True,1.328,0.148,0.0,0.148,1787634363.501,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0049,Centralized,EAST,EAST,L50,20,True,True,1.276,0.104,0.0,0.104,1787634363.503,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
