trial_id,request_id,architecture,source_region,target_region,locality_configuration,configured_network_delay_ms,is_local,success,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,timestamp,workload_hash
trial2,req_0001,Centralized,EAST,EAST,L90,5,True,True,1.452,0.094,0.0,0.094,1787634327.513,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial2,req_0002,Centralized,WEST,WEST,L90,5,True,True,1.512,0.102,0.0,0.102,1787634327.515,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial2,req_0003,Centralized,CENTRAL,CENTRAL,L90,5,True,True,1.514,0.137,0.0,0.137,1787634327.516,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial2,req_0004,Centralized,EAST,EAST,L90,5,True,True,1.382,0.096,0.0,0.096,1787634327.518,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial2,req_0005,Centralized,WEST,WEST,L90,5,True,True,1.551,0.195,0.0,0.195,1787634327.519,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial2,req_0006,Centralized,CENTRAL,EAST,L90,5,False,True,1.339,0.106,0.0,0.106,1787634327.521,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial2,req_0007,Centralized,EAST,EAST,L90,5,True,True,1.398,0.12,0.0,0.12,1787634327.522,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial2,req_0008,Centralized,WEST,WEST,L90,5,True,True,1.275,0.102,0.0,0.102,1787634327.523,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial2,req_0009,Centralized,CENTRAL,CENTRAL,L90,5,True,True,1.289,0.097,0.0,0.097,1787634327.525,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial2,req_0010,Centralized,EAST,EAST,L90,5,True,True,1.427,0.107,0.0,0.107,1787634327.526,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial2,req_0011,Centralized,WEST,WEST,L90,5,True,True,1.326,0.097,0.0,0.097,1787634327.528,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial2,req_0012,Centralized,CENTRAL,CENTRAL,L90,5,True,True,1.402,0.102,0.0,0.102,1787634327.529,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial2,req_0013,Centralized,EAST,EAST,L90,5,True,True,1.232,0.107,0.0,0.107,1787634327.53,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial2,req_0014,Centralized,WEST,WEST,L90,5,True,True,1.415,0.213,0.0,0.213,1787634327.532,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial2,req_0015,Centralized,CENTRAL,CENTRAL,L90,5,True,True,1.281,0.119,0.0,0.119,1787634327.533,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
