trial_id,request_id,architecture,source_region,target_region,locality_configuration,configured_network_delay_ms,is_local,success,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,timestamp,workload_hash
trial3,req_0001,Centralized,EAST,CENTRAL,L10,20,False,True,1.672,0.123,0.0,0.123,1787634412.926,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0002,Centralized,WEST,EAST,L10,20,False,True,1.929,0.113,0.0,0.113,1787634412.928,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0003,Centralized,CENTRAL,EAST,L10,20,False,True,1.878,0.133,0.0,0.133,1787634412.93,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0004,Centralized,EAST,WEST,L10,20,False,True,1.519,0.121,0.0,0.121,1787634412.932,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0005,Centralized,WEST,CENTRAL,L10,20,False,True,1.46,0.116,0.0,0.116,1787634412.933,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0006,Centralized,CENTRAL,WEST,L10,20,False,True,1.402,0.111,0.0,0.111,1787634412.935,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0007,Centralized,EAST,CENTRAL,L10,20,False,True,1.282,0.104,0.0,0.104,1787634412.936,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0008,Centralized,WEST,EAST,L10,20,False,True,1.434,0.109,0.0,0.109,1787634412.937,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0009,Centralized,CENTRAL,EAST,L10,20,False,True,1.435,0.108,0.0,0.108,1787634412.939,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0010,Centralized,EAST,EAST,L10,20,True,True,1.535,0.113,0.0,0.113,1787634412.94,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0011,Centralized,WEST,EAST,L10,20,False,True,1.577,0.136,0.0,0.136,1787634412.942,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
