trial_id,request_id,architecture,source_region,target_region,locality_configuration,configured_network_delay_ms,is_local,success,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,timestamp,workload_hash
trial3,req_0001,Centralized,EAST,EAST,L90,50,True,True,1.314,0.144,0.0,0.144,1787634347.331,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0002,Centralized,WEST,WEST,L90,50,True,True,1.345,0.117,0.0,0.117,1787634347.333,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0003,Centralized,CENTRAL,CENTRAL,L90,50,True,True,1.256,0.09,0.0,0.09,1787634347.334,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0004,Centralized,EAST,EAST,L90,50,True,True,1.477,0.103,0.0,0.103,1787634347.335,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0005,Centralized,WEST,WEST,L90,50,True,True,1.254,0.106,0.0,0.106,1787634347.337,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0006,Centralized,CENTRAL,EAST,L90,50,False,True,1.27,0.098,0.0,0.098,1787634347.338,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0007,Centralized,EAST,EAST,L90,50,True,True,1.276,0.092,0.0,0.092,1787634347.339,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0008,Centralized,WEST,WEST,L90,50,True,True,1.278,0.102,0.0,0.102,1787634347.341,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0009,Centralized,CENTRAL,CENTRAL,L90,50,True,True,1.16,0.103,0.0,0.103,1787634347.342,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0010,Centralized,EAST,EAST,L90,50,True,True,1.27,0.083,0.0,0.083,1787634347.343,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0011,Centralized,WEST,WEST,L90,50,True,True,1.181,0.087,0.0,0.087,1787634347.344,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0012,Centralized,CENTRAL,CENTRAL,L90,50,True,True,1.244,0.098,0.0,0.098,1787634347.346,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
