trial_id,request_id,architecture,source_region,target_region,locality_configuration,configured_network_delay_ms,is_local,success,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,timestamp,workload_hash
trial3,req_0001,Centralized,EAST,CENTRAL,L10,5,False,True,1.772,0.13,0.0,0.13,1787634396.091,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0002,Centralized,WEST,EAST,L10,5,False,True,2.363,0.194,0.0,0.194,1787634396.093,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0003,Centralized,CENTRAL,EAST,L10,5,False,True,1.897,0.165,0.0,0.165,1787634396.095,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0004,Centralized,EAST,WEST,L10,5,False,True,1.313,0.116,0.0,0.116,1787634396.097,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0005,Centralized,WEST,CENTRAL,L10,5,False,True,1.389,0.13,0.0,0.13,1787634396.098,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0006,Centralized,CENTRAL,WEST,L10,5,False,True,1.332,0.134,0.0,0.134,1787634396.099,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0007,Centralized,EAST,CENTRAL,L10,5,False,True,1.208,0.109,0.0,0.109,1787634396.101,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0008,Centralized,WEST,EAST,L10,5,False,True,1.29,0.113,0.0,0.113,1787634396.102,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0009,Centralized,CENTRAL,EAST,L10,5,False,True,1.207,0.111,0.0,0.111,1787634396.103,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0010,Centralized,EAST,EAST,L10,5,True,True,1.175,0.106,0.0,0.106,1787634396.104,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0011,Centralized,WEST,EAST,L10,5,False,True,1.262,0.1,0.0,0.1,1787634396.106,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0012,Centralized,CENTRAL,EAST,L10,5,False,True,1.597,0.104,0.0,0.104,1787634396.107,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0013,Centralized,EAST,WEST,L10,5,False,True,1.986,0.111,0.0,0.111,1787634396.109,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0014,Centralized,WEST,CENTRAL,L10,5,False,True,2.037,0.151,0.0,0.151,1787634396.111,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0015,Centralized,CENTRAL,WEST,L10,5,False,True,1.44,0.142,0.0,0.142,1787634396.113,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0016,Centralized,EAST,CENTRAL,L10,5,False,True,1.312,0.14,0.0,0.14,1787634396.114,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0017,Centralized,WEST,EAST,L10,5,False,True,1.36,0.133,0.0,0.133,1787634396.115,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0018,Centralized,CENTRAL,EAST,L10,5,False,True,1.344,0.127,0.0,0.127,1787634396.117,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0019,Centralized,EAST,WEST,L10,5,False,True,1.33,0.126,0.0,0.126,1787634396.118,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0020,Centralized,WEST,CENTRAL,L10,5,False,True,1.287,0.117,0.0,0.117,1787634396.119,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0021,Centralized,CENTRAL,WEST,L10,5,False,True,1.352,0.116,0.0,0.116,1787634396.121,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0022,Centralized,EAST,EAST,L10,5,True,True,1.282,0.114,0.0,0.114,1787634396.122,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
