trial_id,request_id,architecture,source_region,target_region,locality_configuration,configured_network_delay_ms,is_local,success,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,timestamp,workload_hash
trial3,req_0001,Centralized,EAST,EAST,L50,0,True,True,1.335,0.139,0.0,0.139,1787634352.653,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0002,Centralized,WEST,WEST,L50,0,True,True,1.259,0.114,0.0,0.114,1787634352.654,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0003,Centralized,CENTRAL,CENTRAL,L50,0,True,True,1.303,0.111,0.0,0.111,1787634352.655,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0004,Centralized,EAST,EAST,L50,0,True,True,1.308,0.154,0.0,0.154,1787634352.657,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0005,Centralized,WEST,CENTRAL,L50,0,False,True,1.195,0.124,0.0,0.124,1787634352.658,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0006,Centralized,CENTRAL,CENTRAL,L50,0,True,True,1.271,0.108,0.0,0.108,1787634352.659,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0007,Centralized,EAST,EAST,L50,0,True,True,1.302,0.117,0.0,0.117,1787634352.66,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0008,Centralized,WEST,EAST,L50,0,False,True,1.328,0.113,0.0,0.113,1787634352.662,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0009,Centralized,CENTRAL,CENTRAL,L50,0,True,True,1.214,0.098,0.0,0.098,1787634352.663,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0010,Centralized,EAST,EAST,L50,0,True,True,1.393,0.101,0.0,0.101,1787634352.664,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0011,Centralized,WEST,WEST,L50,0,True,True,1.356,0.111,0.0,0.111,1787634352.666,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0012,Centralized,CENTRAL,CENTRAL,L50,0,True,True,1.328,0.113,0.0,0.113,1787634352.667,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0013,Centralized,EAST,EAST,L50,0,True,True,1.265,0.101,0.0,0.101,1787634352.668,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0014,Centralized,WEST,CENTRAL,L50,0,False,True,1.167,0.082,0.0,0.082,1787634352.67,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0015,Centralized,CENTRAL,WEST,L50,0,False,True,1.212,0.092,0.0,0.092,1787634352.671,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0016,Centralized,EAST,EAST,L50,0,True,True,1.21,0.087,0.0,0.087,1787634352.672,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0017,Centralized,WEST,WEST,L50,0,True,True,1.201,0.089,0.0,0.089,1787634352.673,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0018,Centralized,CENTRAL,EAST,L50,0,False,True,1.22,0.134,0.0,0.134,1787634352.674,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0019,Centralized,EAST,EAST,L50,0,True,True,1.163,0.103,0.0,0.103,1787634352.676,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0020,Centralized,WEST,EAST,L50,0,False,True,1.149,0.085,0.0,0.085,1787634352.677,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0021,Centralized,CENTRAL,EAST,L50,0,False,True,1.104,0.091,0.0,0.091,1787634352.678,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0022,Centralized,EAST,WEST,L50,0,False,True,1.174,0.093,0.0,0.093,1787634352.679,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0023,Centralized,WEST,WEST,L50,0,True,True,1.316,0.104,0.0,0.104,1787634352.68,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0024,Centralized,CENTRAL,CENTRAL,L50,0,True,True,1.613,0.114,0.0,0.114,1787634352.682,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0025,Centralized,EAST,CENTRAL,L50,0,False,True,1.709,0.136,0.0,0.136,1787634352.684,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0026,Centralized,WEST,EAST,L50,0,False,True,1.326,0.126,0.0,0.126,1787634352.685,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0027,Centralized,CENTRAL,EAST,L50,0,False,True,1.203,0.114,0.0,0.114,1787634352.686,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0028,Centralized,EAST,WEST,L50,0,False,True,1.233,0.131,0.0,0.131,1787634352.688,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0029,Centralized,WEST,WEST,L50,0,True,True,1.295,0.106,0.0,0.106,1787634352.689,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0030,Centralized,CENTRAL,EAST,L50,0,False,True,1.474,0.11,0.0,0.11,1787634352.69,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0031,Centralized,EAST,WEST,L50,0,False,True,2.013,0.128,0.0,0.128,1787634352.692,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0032,Centralized,WEST,WEST,L50,0,True,True,1.833,0.152,0.0,0.152,1787634352.694,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0033,Centralized,CENTRAL,CENTRAL,L50,0,True,True,1.52,0.141,0.0,0.141,1787634352.696,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0034,Centralized,EAST,CENTRAL,L50,0,False,True,1.29,0.099,0.0,0.099,1787634352.697,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial3,req_0035,Centralized,WEST,EAST,L50,0,False,True,1.327,0.093,0.0,0.093,1787634352.698,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
