trial_id,request_id,architecture,source_region,target_region,locality_configuration,configured_network_delay_ms,is_local,success,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,timestamp,workload_hash
trial2,req_0001,Centralized,EAST,CENTRAL,L10,5,False,True,1.351,0.103,0.0,0.103,1787634394.365,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0002,Centralized,WEST,EAST,L10,5,False,True,1.762,0.278,0.0,0.278,1787634394.366,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0003,Centralized,CENTRAL,EAST,L10,5,False,True,1.658,0.126,0.0,0.126,1787634394.368,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0004,Centralized,EAST,WEST,L10,5,False,True,1.565,0.126,0.0,0.126,1787634394.37,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0005,Centralized,WEST,CENTRAL,L10,5,False,True,1.414,0.112,0.0,0.112,1787634394.371,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0006,Centralized,CENTRAL,WEST,L10,5,False,True,1.388,0.112,0.0,0.112,1787634394.372,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0007,Centralized,EAST,CENTRAL,L10,5,False,True,1.851,0.134,0.0,0.134,1787634394.374,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0008,Centralized,WEST,EAST,L10,5,False,True,1.466,0.121,0.0,0.121,1787634394.376,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0009,Centralized,CENTRAL,EAST,L10,5,False,True,1.671,0.12,0.0,0.12,1787634394.377,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0010,Centralized,EAST,EAST,L10,5,True,True,1.761,0.127,0.0,0.127,1787634394.379,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0011,Centralized,WEST,EAST,L10,5,False,True,1.5,0.119,0.0,0.119,1787634394.381,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0012,Centralized,CENTRAL,EAST,L10,5,False,True,1.84,0.136,0.0,0.136,1787634394.383,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0013,Centralized,EAST,WEST,L10,5,False,True,1.754,0.138,0.0,0.138,1787634394.384,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0014,Centralized,WEST,CENTRAL,L10,5,False,True,1.441,0.099,0.0,0.099,1787634394.386,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0015,Centralized,CENTRAL,WEST,L10,5,False,True,1.335,0.099,0.0,0.099,1787634394.387,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0016,Centralized,EAST,CENTRAL,L10,5,False,True,1.397,0.103,0.0,0.103,1787634394.388,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0017,Centralized,WEST,EAST,L10,5,False,True,1.677,0.154,0.0,0.154,1787634394.39,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0018,Centralized,CENTRAL,EAST,L10,5,False,True,1.554,0.173,0.0,0.173,1787634394.392,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0019,Centralized,EAST,WEST,L10,5,False,True,1.454,0.125,0.0,0.125,1787634394.393,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0020,Centralized,WEST,CENTRAL,L10,5,False,True,1.281,0.113,0.0,0.113,1787634394.394,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0021,Centralized,CENTRAL,WEST,L10,5,False,True,1.291,0.093,0.0,0.093,1787634394.396,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0022,Centralized,EAST,EAST,L10,5,True,True,1.716,0.236,0.0,0.236,1787634394.398,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0023,Centralized,WEST,CENTRAL,L10,5,False,True,1.389,0.108,0.0,0.108,1787634394.399,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0024,Centralized,CENTRAL,WEST,L10,5,False,True,1.219,0.097,0.0,0.097,1787634394.4,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0025,Centralized,EAST,CENTRAL,L10,5,False,True,1.238,0.096,0.0,0.096,1787634394.401,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0026,Centralized,WEST,EAST,L10,5,False,True,1.515,0.112,0.0,0.112,1787634394.403,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0027,Centralized,CENTRAL,EAST,L10,5,False,True,1.305,0.1,0.0,0.1,1787634394.404,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0028,Centralized,EAST,WEST,L10,5,False,True,1.231,0.104,0.0,0.104,1787634394.405,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0029,Centralized,WEST,CENTRAL,L10,5,False,True,1.858,0.253,0.0,0.253,1787634394.407,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0030,Centralized,CENTRAL,WEST,L10,5,False,True,1.852,0.268,0.0,0.268,1787634394.409,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0031,Centralized,EAST,CENTRAL,L10,5,False,True,1.402,0.125,0.0,0.125,1787634394.411,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0032,Centralized,WEST,EAST,L10,5,False,True,1.307,0.115,0.0,0.115,1787634394.412,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0033,Centralized,CENTRAL,EAST,L10,5,False,True,1.346,0.111,0.0,0.111,1787634394.413,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0034,Centralized,EAST,EAST,L10,5,True,True,1.313,0.108,0.0,0.108,1787634394.415,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0035,Centralized,WEST,EAST,L10,5,False,True,1.356,0.101,0.0,0.101,1787634394.416,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0036,Centralized,CENTRAL,EAST,L10,5,False,True,1.264,0.097,0.0,0.097,1787634394.417,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0037,Centralized,EAST,WEST,L10,5,False,True,1.305,0.097,0.0,0.097,1787634394.419,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial2,req_0038,Centralized,WEST,CENTRAL,L10,5,False,True,1.238,0.096,0.0,0.096,1787634394.42,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
