trial_id,request_id,architecture,source_region,target_region,locality_configuration,configured_network_delay_ms,is_local,success,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,timestamp,workload_hash
trial2,req_0001,Centralized,EAST,EAST,L90,10,True,True,1.272,0.098,0.0,0.098,1787634330.969,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial2,req_0002,Centralized,WEST,WEST,L90,10,True,True,1.259,0.102,0.0,0.102,1787634330.97,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial2,req_0003,Centralized,CENTRAL,CENTRAL,L90,10,True,True,1.26,0.096,0.0,0.096,1787634330.971,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial2,req_0004,Centralized,EAST,EAST,L90,10,True,True,1.177,0.093,0.0,0.093,1787634330.972,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial2,req_0005,Centralized,WEST,WEST,L90,10,True,True,1.146,0.095,0.0,0.095,1787634330.973,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial2,req_0006,Centralized,CENTRAL,EAST,L90,10,False,True,1.207,0.13,0.0,0.13,1787634330.975,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial2,req_0007,Centralized,EAST,EAST,L90,10,True,True,1.154,0.107,0.0,0.107,1787634330.976,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial2,req_0008,Centralized,WEST,WEST,L90,10,True,True,1.208,0.094,0.0,0.094,1787634330.977,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial2,req_0009,Centralized,CENTRAL,CENTRAL,L90,10,True,True,1.217,0.124,0.0,0.124,1787634330.978,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial2,req_0010,Centralized,EAST,EAST,L90,10,True,True,1.195,0.099,0.0,0.099,1787634330.98,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial2,req_0011,Centralized,WEST,WEST,L90,10,True,True,1.286,0.11,0.0,0.11,1787634330.981,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial2,req_0012,Centralized,CENTRAL,CENTRAL,L90,10,True,True,2.129,0.13,0.0,0.13,1787634330.983,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial2,req_0013,Centralized,EAST,EAST,L90,10,True,True,1.361,0.109,0.0,0.109,1787634330.984,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial2,req_0014,Centralized,WEST,WEST,L90,10,True,True,1.285,0.103,0.0,0.103,1787634330.986,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial2,req_0015,Centralized,CENTRAL,CENTRAL,L90,10,True,True,1.457,0.102,0.0,0.102,1787634330.987,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
