trial_id,request_id,architecture,source_region,target_region,locality_configuration,configured_network_delay_ms,is_local,success,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,timestamp,workload_hash
trial3,req_0001,Centralized,EAST,EAST,L90,5,True,True,1.408,0.108,0.0,0.108,1787634328.552,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0002,Centralized,WEST,WEST,L90,5,True,True,1.21,0.094,0.0,0.094,1787634328.554,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0003,Centralized,CENTRAL,CENTRAL,L90,5,True,True,1.28,0.098,0.0,0.098,1787634328.555,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0004,Centralized,EAST,EAST,L90,5,True,True,1.265,0.094,0.0,0.094,1787634328.556,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0005,Centralized,WEST,WEST,L90,5,True,True,1.239,0.085,0.0,0.085,1787634328.557,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0006,Centralized,CENTRAL,EAST,L90,5,False,True,1.3,0.1,0.0,0.1,1787634328.559,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0007,Centralized,EAST,EAST,L90,5,True,True,1.239,0.088,0.0,0.088,1787634328.56,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0008,Centralized,WEST,WEST,L90,5,True,True,1.157,0.091,0.0,0.091,1787634328.561,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0009,Centralized,CENTRAL,CENTRAL,L90,5,True,True,1.183,0.091,0.0,0.091,1787634328.562,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0010,Centralized,EAST,EAST,L90,5,True,True,1.241,0.122,0.0,0.122,1787634328.564,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0011,Centralized,WEST,WEST,L90,5,True,True,1.469,0.187,0.0,0.187,1787634328.565,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0012,Centralized,CENTRAL,CENTRAL,L90,5,True,True,1.528,0.125,0.0,0.125,1787634328.567,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0013,Centralized,EAST,EAST,L90,5,True,True,1.346,0.098,0.0,0.098,1787634328.568,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0014,Centralized,WEST,WEST,L90,5,True,True,1.244,0.094,0.0,0.094,1787634328.569,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0015,Centralized,CENTRAL,CENTRAL,L90,5,True,True,1.241,0.098,0.0,0.098,1787634328.57,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0016,Centralized,EAST,EAST,L90,5,True,True,1.25,0.096,0.0,0.096,1787634328.572,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0017,Centralized,WEST,WEST,L90,5,True,True,1.323,0.118,0.0,0.118,1787634328.573,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0018,Centralized,CENTRAL,WEST,L90,5,False,True,1.194,0.108,0.0,0.108,1787634328.574,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0019,Centralized,EAST,EAST,L90,5,True,True,1.222,0.088,0.0,0.088,1787634328.575,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0020,Centralized,WEST,WEST,L90,5,True,True,1.25,0.137,0.0,0.137,1787634328.577,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0021,Centralized,CENTRAL,CENTRAL,L90,5,True,True,1.292,0.104,0.0,0.104,1787634328.578,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0022,Centralized,EAST,CENTRAL,L90,5,False,True,1.158,0.09,0.0,0.09,1787634328.579,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0023,Centralized,WEST,WEST,L90,5,True,True,1.243,0.109,0.0,0.109,1787634328.58,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0024,Centralized,CENTRAL,WEST,L90,5,False,True,1.589,0.149,0.0,0.149,1787634328.582,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0025,Centralized,EAST,EAST,L90,5,True,True,1.416,0.112,0.0,0.112,1787634328.583,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0026,Centralized,WEST,WEST,L90,5,True,True,1.588,0.248,0.0,0.248,1787634328.585,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0027,Centralized,CENTRAL,CENTRAL,L90,5,True,True,1.394,0.11,0.0,0.11,1787634328.586,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0028,Centralized,EAST,EAST,L90,5,True,True,1.277,0.082,0.0,0.082,1787634328.588,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0029,Centralized,WEST,WEST,L90,5,True,True,1.249,0.103,0.0,0.103,1787634328.589,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0030,Centralized,CENTRAL,CENTRAL,L90,5,True,True,1.218,0.106,0.0,0.106,1787634328.59,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0031,Centralized,EAST,EAST,L90,5,True,True,1.232,0.098,0.0,0.098,1787634328.592,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0032,Centralized,WEST,WEST,L90,5,True,True,1.166,0.107,0.0,0.107,1787634328.593,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0033,Centralized,CENTRAL,CENTRAL,L90,5,True,True,1.178,0.1,0.0,0.1,1787634328.594,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0034,Centralized,EAST,EAST,L90,5,True,True,1.298,0.087,0.0,0.087,1787634328.595,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0035,Centralized,WEST,WEST,L90,5,True,True,1.824,0.112,0.0,0.112,1787634328.597,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0036,Centralized,CENTRAL,CENTRAL,L90,5,True,True,1.472,0.108,0.0,0.108,1787634328.598,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0037,Centralized,EAST,EAST,L90,5,True,True,1.414,0.125,0.0,0.125,1787634328.6,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
trial3,req_0038,Centralized,WEST,WEST,L90,5,True,True,1.255,0.09,0.0,0.09,1787634328.601,fecec83653ccdf9ad86aaa2fe6e4e5a5ced489d237281ab328bc4f41dd7c9aef
