trial_id,request_id,architecture,source_region,target_region,locality_configuration,configured_network_delay_ms,is_local,success,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,timestamp,workload_hash
trial3,req_0001,Centralized,EAST,CENTRAL,L10,10,False,True,1.301,0.14,0.0,0.14,1787634402.812,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0002,Centralized,WEST,EAST,L10,10,False,True,1.207,0.104,0.0,0.104,1787634402.813,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0003,Centralized,CENTRAL,EAST,L10,10,False,True,1.2,0.1,0.0,0.1,1787634402.815,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0004,Centralized,EAST,WEST,L10,10,False,True,1.651,0.121,0.0,0.121,1787634402.816,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0005,Centralized,WEST,CENTRAL,L10,10,False,True,2.422,0.148,0.0,0.148,1787634402.819,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0006,Centralized,CENTRAL,WEST,L10,10,False,True,1.453,0.115,0.0,0.115,1787634402.82,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0007,Centralized,EAST,CENTRAL,L10,10,False,True,1.391,0.109,0.0,0.109,1787634402.822,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0008,Centralized,WEST,EAST,L10,10,False,True,1.543,0.101,0.0,0.101,1787634402.823,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0009,Centralized,CENTRAL,EAST,L10,10,False,True,1.586,0.104,0.0,0.104,1787634402.825,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
trial3,req_0010,Centralized,EAST,EAST,L10,10,True,True,1.246,0.101,0.0,0.101,1787634402.826,4685861ab96ba1d0f8daa7cd6feb29e8296c58eee1a32d8faf260561a4b6a2e9
