trial_id,request_id,architecture,source_region,target_region,locality_configuration,configured_network_delay_ms,is_local,success,total_latency_ms,system_latency_ms,network_latency_ms,domain_latency_ms,timestamp,workload_hash
trial1,req_0001,Centralized,EAST,EAST,L50,0,True,True,1.203,0.141,0.0,0.141,1787634351.123,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0002,Centralized,WEST,WEST,L50,0,True,True,1.166,0.1,0.0,0.1,1787634351.125,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0003,Centralized,CENTRAL,CENTRAL,L50,0,True,True,1.266,0.113,0.0,0.113,1787634351.126,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0004,Centralized,EAST,EAST,L50,0,True,True,1.278,0.131,0.0,0.131,1787634351.127,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0005,Centralized,WEST,CENTRAL,L50,0,False,True,1.225,0.105,0.0,0.105,1787634351.128,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0006,Centralized,CENTRAL,CENTRAL,L50,0,True,True,1.23,0.112,0.0,0.112,1787634351.13,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0007,Centralized,EAST,EAST,L50,0,True,True,1.17,0.112,0.0,0.112,1787634351.131,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0008,Centralized,WEST,EAST,L50,0,False,True,1.386,0.114,0.0,0.114,1787634351.132,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0009,Centralized,CENTRAL,CENTRAL,L50,0,True,True,1.218,0.125,0.0,0.125,1787634351.134,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0010,Centralized,EAST,EAST,L50,0,True,True,1.234,0.112,0.0,0.112,1787634351.135,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0011,Centralized,WEST,WEST,L50,0,True,True,1.299,0.105,0.0,0.105,1787634351.136,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0012,Centralized,CENTRAL,CENTRAL,L50,0,True,True,1.21,0.098,0.0,0.098,1787634351.137,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0013,Centralized,EAST,EAST,L50,0,True,True,1.233,0.098,0.0,0.098,1787634351.139,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0014,Centralized,WEST,CENTRAL,L50,0,False,True,1.119,0.088,0.0,0.088,1787634351.14,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0015,Centralized,CENTRAL,WEST,L50,0,False,True,1.263,0.088,0.0,0.088,1787634351.141,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0016,Centralized,EAST,EAST,L50,0,True,True,1.223,0.112,0.0,0.112,1787634351.142,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0017,Centralized,WEST,WEST,L50,0,True,True,1.174,0.11,0.0,0.11,1787634351.143,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
trial1,req_0018,Centralized,CENTRAL,EAST,L50,0,False,True,1.154,0.118,0.0,0.118,1787634351.144,df913e31516d24ad13642d331362b2859ef58879791e726b9f755c3fd5315777
